uid,ta_activitybasal,uid,0,maxtime,distance,mean_speed,energy,energy_to_dist,cor_ankle_left,rms_ankle_left,cor_hip_left,rms_hip_left,cor_knee_left,rms_knee_left,cor_ankle_right,rms_ankle_right,cor_hip_right,rms_hip_right,cor_knee_right,rms_knee_right,fit_stable,fit_cor,fit_rms,fit_energy,fit_corhip,fit_corknee,fit_corankle,fit_rmship,fit_rmsknee,fit_rmsankle,gas_activitybasal,hf_bl,deltas,vas_activitybasal,hamham_wf,vasvas_wf,kd,glu_activitybasal,kref,kbodyweight,hamhf_wl,gluglu_wf,tata_wl,ta_bl,solta_wf,sol_activitybasal,gasgas_wf,ham_activitybasal,ham_bl,solsol_wf,hfhf_wl,kp,hf_activitybasal,klean
param14val5,,param14val5,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,0.11666666666666665,,,
param14val15,,param14val15,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,0.35,,,
param14val1,,param14val1,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,0.02333333333333333,,,
param14val11,,param14val11,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,0.25666666666666665,,,
param14val8,,param14val8,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,0.18666666666666665,,,
param14val22,,param14val22,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,2.986666666666667,,,
param14val29,,param14val29,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,5.623333333333332,,,
param14val4,,param14val4,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,0.09333333333333332,,,
param14val19,,param14val19,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,1.856666666666667,,,
param14val26,,param14val26,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,4.493333333333333,,,
param14val25,,param14val25,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,4.116666666666667,,,
param14val16,,param14val16,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,0.7266666666666667,,,
param14val27,,param14val27,value,20.0,24.0075,1.200375,5402.6,225.03800895553474,0.37829892529669684,1.5032178417893243,0.879581432507308,1.82410713372724,0.9375753056506727,1.8277173420898007,0.36856020328660255,1.5058568952731877,0.8528360243777218,2.0113696110738224,0.924718434019579,1.9132640141542812,1,72.35950541897635,-10.585532838107657,-22.503800895553475,86.62087284425148,93.11468698351258,37.34295642916497,-3.8354767448010625,-3.740981356244082,-3.009074737062512,,,,,,,,,,,,,,,,,,,,,4.87,,,
param8val14,,param8val14,value,20.0,23.904,1.1952,5400.15,225.90988955823292,0.385285114155204,1.4945379529199312,0.8715671563586171,1.8306700725043867,0.9290120808693977,1.8627157928910918,0.3557258278246453,1.5144320258765913,0.854676348692353,1.9081651941906854,0.9121041731668978,2.003949489401581,1,71.80617835111859,-10.614470527784267,-22.590988955823292,86.31217525254851,92.05581270181477,37.05054709899247,-3.738835266695072,-3.866665282292673,-3.0089699787965225,,,,,,,,,,,,,,,,,,,,,,1.7826666666666666,,
param8val2,,param8val2,value,4.1930000000000005,3.5702800000000003,0.8514858096828046,894.658,250.58482808071074,0.7675249289649382,1.0928252959752685,0.9477501294641759,2.8787257006194324,0.7446156181041131,3.1939809699175403,0.3225794257837644,1.5163997235745474,0.9226507366900786,3.277242663738331,0.5319120603090006,4.534674105491716,-1000,70.61721498860119,-16.493848459316837,-25.058482808071073,93.52004330771273,63.826383920655694,54.50521773743513,-6.155968364357763,-7.728655075409256,-2.609225019549816,,,,,,,,,,,,,,,,,,,,,,0.25466666666666665,,
param8val7,,param8val7,value,20.0,28.6315,1.431575,6778.08,236.73506452683233,0.6492202402923817,1.217501294623543,0.9461099965201303,3.316062636972101,0.9328400217784452,1.7733414790417135,0.6257138131499882,1.2458181725260875,0.9343581685254378,2.9850298119231873,0.9434949919040648,1.7349347944778526,1,83.86228720284079,-12.272688189564485,-23.673506452683235,94.0234082522784,93.8167506841255,63.746702672118495,-6.301092448895288,-3.508276273519566,-2.4633194671496303,,,,,,,,,,,,,,,,,,,,,,0.8913333333333333,,
param8val28,,param8val28,value,3.744,2.02141,0.539906517094017,1166.88,577.2604271275991,0.5518594679452625,1.5594479451897971,0.497003586181618,2.6826249636805866,-0.2652516985526564,5.126283712933064,0.7906079932383878,1.4817558197302962,0.557419282855477,5.582001055321194,0.2686288725516611,8.280626544316833,-1000,40.004458403662504,-24.71274004117177,-57.726042712759906,52.72114345185474,0.16885869995023617,67.12337305918253,-8.264626019001781,-13.406910257249898,-3.0412037649200934,,,,,,,,,,,,,,,,,,,,,,43.588,,
param8val18,,param8val18,value,20.0,20.2444,1.01222,7108.43,351.1306830530913,0.3593556362414737,1.5174048715512654,0.8400737450745813,2.169827316477844,0.7938886399183966,2.5862032024411374,0.26870744111951383,1.5927679840460796,0.8299003364006641,2.2168753726286585,0.7657768761449002,2.7101199924472605,1,64.29504458165883,-12.793198739592246,-35.11306830530913,83.49870407376227,77.98327580316484,31.403153868049376,-4.386702689106503,-5.296323194888398,-3.110172855597345,,,,,,,,,,,,,,,,,,,,,,11.528000000000002,,
param8val0,,param8val0,value,3.972,3.2889800000000005,0.8280412890231622,867.69,263.81735370844456,0.7353151274156091,1.1274313664256337,0.9388665460356369,3.0710707980965717,0.5300887473035693,3.986543444915439,0.3397717379415292,1.4996789512772088,0.733147614794744,2.8952136798630246,0.9097292369219924,2.2218840481418476,-1000,69.78198350688469,-14.801822288719725,-26.381735370844456,83.60070804151904,71.99089921127808,53.75434326785692,-5.966284477959596,-6.208427493057286,-2.6271103177028428,,,,,,,,,,,,,,,,,,,,,,0.0,,
param8val9,,param8val9,value,20.0,24.836,1.2418,5477.41,220.54316315026574,0.4054764449206521,1.4777217710812287,0.874906579008307,2.2274188835716022,0.9601051624931538,1.582419625088597,0.3852195100328324,1.5051344679143719,0.8657078858536496,2.175577535972246,0.9492155494343948,1.7109348564812317,1,74.01051886238317,-10.679207140109277,-22.054316315026576,87.03072324309782,95.46603559637742,39.53479774767422,-4.4029964195438485,-3.2933544815698284,-2.9828562389956006,,,,,,,,,,,,,,,,,,,,,,1.146,,
param8val3,,param8val3,value,4.325,3.82695,0.8848439306358381,989.461,258.55080416519684,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.31224778579987533,1.5242543840376512,0.7200080071756514,2.8588475919316414,0.9037453648254353,2.2556719212593572,-1000,69.93155654549267,-13.809894084988134,-25.855080416519684,84.17125780274368,82.41804914647743,43.205362687256894,-5.276538864583788,-5.449652891176898,-3.0837023292274486,,,,,,,,,,,,,,,,,,,,,,0.382,,
param8val30,,param8val30,value,3.678,2.02141,0.5495948885263731,1066.17,527.4387679886812,0.5518594679452625,1.5594479451897971,0.3311906377683658,3.021668668231457,0.4263084313746096,3.2012623440219383,0.4757598180625352,1.3560647478425871,0.8785371602322407,1.8562302162662263,0.9406412196994877,1.8676848536692634,-1000,60.07161225137503,-12.86235877522127,-52.74387679886812,60.486389900030325,68.34748255370486,51.380964300389884,-4.877898884497683,-5.068947197691202,-2.915512693032384,,,,,,,,,,,,,,,,,,,,,,50.0,,
param8val20,,param8val20,value,4.988,3.86135,0.774127906976744,1379.71,357.3128569023787,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.35310155637073853,1.578508369018835,0.9104846990854,1.901372039424596,0.8304321155602503,2.743564089457483,-1000,72.5651767657498,-13.394564685660397,-35.73128569023787,93.69509239823111,78.75238668321818,45.248051215800054,-4.319063312076742,-5.937545059375023,-3.1379563142086324,,,,,,,,,,,,,,,,,,,,,,17.94,,
param8val21,,param8val21,value,4.215,2.98922,0.7091862396204034,1178.94,394.39720060751637,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.13042922545855107,1.6682650235810585,0.29989715674099,2.81313595920209,-0.3012082868950342,5.083753199916413,-1000,39.81683883721841,-16.736274370459043,-39.43972006075164,63.16571528101061,22.170366560453946,34.11443467019068,-5.230827231854237,-8.277734169833954,-3.227712968770856,,,,,,,,,,,,,,,,,,,,,,21.146000000000004,,
param8val10,,param8val10,value,20.0,24.3319,1.216595,5421.8,222.82682404579995,0.3860656050641165,1.5026186386458313,0.8722350078133336,1.9911326372373856,0.9430191935380821,1.78289417060703,0.36846147880356356,1.5149882298743969,0.8630517917011019,2.038028663905953,0.9368897024965454,1.8396462455428968,1,72.82871299027904,-10.669308585813495,-22.282682404579994,86.76433997572177,93.99544480173137,37.726354193384005,-4.029161301143339,-3.622540416149927,-3.017606868520228,,,,,,,,,,,,,,,,,,,,,,1.2733333333333332,,
param8val6,,param8val6,value,6.158,6.70908,1.089490094186424,1734.11,258.47210049664034,0.7575785298788786,1.0536377809434636,0.9664822468024663,3.083032491251773,0.7324729277263765,3.267763678072442,0.6797198016838244,1.2043029930753608,0.9492043679939716,2.829448637280032,0.8529860845156108,2.579252514805876,-1000,82.3073993100188,-14.017438095428949,-25.847210049664035,95.78433073982188,79.27295061209935,71.86491657813515,-5.912481128531805,-5.847016192878318,-2.2579407740188246,,,,,,,,,,,,,,,,,,,,,,0.764,,
param8val24,,param8val24,value,3.712,2.12526,0.5725377155172413,1021.5,480.6470737697976,0.5518594679452625,1.5594479451897971,0.7409064177386889,1.839381986397496,0.7446156181041131,3.1939809699175403,0.27802343254283163,1.542447814421375,0.8241547861711888,2.187705333180898,0.9062515432819874,2.230663282656202,-1000,67.43018776306786,-12.553627331763309,-48.06470737697976,78.25306019549389,82.54335806930503,41.4941450244047,-4.027087319578394,-5.424644252573742,-3.101895759611172,,,,,,,,,,,,,,,,,,,,,,30.764000000000006,,
param8val12,,param8val12,value,20.0,24.068,1.2034,5405.78,224.60445404686718,0.389740854205501,1.494062714130836,0.8779947723834968,1.8665480537986072,0.9410891272454529,1.7990383970113617,0.36126643006921805,1.5122832599633542,0.8563961267628482,2.0058732255535676,0.9270365562472668,1.874813372677147,1,72.55873111522975,-10.552619023134874,-22.460445404686716,86.71954495731724,93.40628417463599,37.55036421373595,-3.872421279352175,-3.6738517696885085,-3.0063459740941902,,,,,,,,,,,,,,,,,,,,,,1.528,,
param8val23,,param8val23,value,3.338,2.02141,0.6055751947273816,867.69,429.24988003423357,0.021722432199679096,1.938988068165405,0.9634171488792223,2.4176912726521462,0.40282767632635613,6.9855359888817725,0.2040188544599608,1.6050289404358584,0.7993840529642078,2.2972648845888353,0.8769663505099645,2.4498691668822548,-1000,54.472275255656506,-17.694378321606273,-42.92498800342336,88.1400600921715,63.98970134181603,11.287064332981995,-4.714956157240982,-9.435405155764027,-3.5440170086012635,,,,,,,,,,,,,,,,,,,,,,27.558000000000003,,
param8val17,,param8val17,value,20.0,19.7409,0.987045,5923.95,300.0851025029254,0.3085441069026257,1.6164883784657578,0.8283737869259565,1.9583020156494617,0.8565020961421536,2.3056726058685455,0.3127809159579556,1.6037596782728736,0.8080783905484186,2.0502591112741517,0.847926457756371,2.35908568713838,1,66.03676257055803,-11.89356747666917,-30.008510250292538,81.82260887371875,85.22142769492622,31.066251143029067,-4.008561126923613,-4.664758293006925,-3.2202480567386313,,,,,,,,,,,,,,,,,,,,,,8.322000000000001,,
param8val13,,param8val13,value,20.0,23.99,1.1995,5404.83,225.2951229679033,0.3905582625892561,1.4846119408193978,0.8743666230144864,1.883998818013442,0.937276683149788,1.7879448976290375,0.3747109476634667,1.4993413187919782,0.8581957441975395,1.9267730089397548,0.9249490737096704,1.9025350498984024,1,72.66762223873678,-10.485205034092012,-22.52951229679033,86.62811836060129,93.11128784297291,38.26346051263614,-3.8107718269531965,-3.69047994752744,-2.983953259611376,,,,,,,,,,,,,,,,,,,,,,1.655333333333333,,
param8val5,,param8val5,value,5.187,5.11761,0.9866223250433777,1367.34,267.1833140860675,0.738752961447661,1.1240112407847171,0.9592127078466842,2.993725739849082,0.7337675613058222,3.3385176341760667,0.6221268651882178,1.287302234522001,0.9652091875650283,3.3414344569640284,0.9200899909495198,2.209833967599806,-1000,82.31932123838222,-14.294825273895702,-26.71833140860675,96.22109477058562,82.6928776127671,68.04399133179395,-6.33516019681311,-5.548351601775873,-2.4113134753067182,,,,,,,,,,,,,,,,,,,,,,0.6366666666666666,,
param8val15,,param8val15,value,20.0,23.8539,1.192695,5409.77,226.78765317201803,0.37224292618222565,1.504353045555613,0.8740695391405929,1.777190269447358,0.9259858667587676,1.8957024364571144,0.38203159060570924,1.48062522251504,0.8536547742361551,1.9299281113755353,0.9183767044704934,1.9265409352417506,1,72.10602335656573,-10.514340020592412,-22.6787653172018,86.3862156688374,92.21812856146305,37.713725839396744,-3.7071183808228936,-3.822243371698865,-2.984978268070653,,,,,,,,,,,,,,,,,,,,,,1.91,,
param8val1,,param8val1,value,4.12,3.53396,0.857757281553398,868.89,245.8686572570148,0.7664169142577353,1.0912932897867844,0.9479755831812331,2.9620469732482517,0.6713225258323655,3.3601918169381664,0.3279927426310049,1.5093686370606363,0.7278751926353927,2.883475923188723,0.9069906784718155,2.2389310876828725,-1000,72.47622728349243,-14.045307727905435,-24.58686572570148,83.79253879083129,78.91566021520904,54.720482844437015,-5.845522896436975,-5.599122904621039,-2.6006619268474207,,,,,,,,,,,,,,,,,,,,,,0.12733333333333333,,
param8val11,,param8val11,value,20.0,24.1851,1.209255,5404.31,223.456177563872,0.3785545194332847,1.5058938060084919,0.872662904430958,1.9499435711144915,0.9377011992444747,1.829015042616684,0.37135743264929844,1.5085521318970345,0.8598765899968109,2.0104059150024964,0.933994637799604,1.8446278455942369,1,72.56912139257385,-10.648438312233436,-22.3456177563872,86.62697472138845,93.58479185220394,37.49559760412916,-3.960349486116988,-3.673642888210921,-3.0144459379055264,,,,,,,,,,,,,,,,,,,,,,1.4006666666666665,,
param8val8,,param8val8,value,20.0,25.5846,1.2792299999999999,5615.48,219.48672248149276,0.4196954047461495,1.478818484833966,0.8851486185117876,2.270000692823584,0.9720455534954162,1.4733151868859826,0.41314834328615785,1.48265020162623,0.8776173923661575,2.3177594078378587,0.9675829992273016,1.511816264774466,1,75.58730519388284,-10.534360238782089,-21.948672248149276,88.13830054389726,96.98142763613589,41.642187401615374,-4.587760100661443,-2.9851314516604486,-2.9614686864601962,,,,,,,,,,,,,,,,,,,,,,1.0186666666666666,,
param8val22,,param8val22,value,4.503,3.01548,0.6696602265156563,1346.21,446.4330720150689,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.15808628937948807,1.6449343967632999,0.7852997815764274,2.3929502951361847,0.697018961733964,2.7581734879550575,-1000,65.00495446030796,-13.967178367614025,-44.643307201506886,87.43584652278248,72.08172899190386,35.49728786623753,-4.8106415677883305,-5.952154457872598,-3.204382341953097,,,,,,,,,,,,,,,,,,,,,,24.352000000000004,,
param8val29,,param8val29,value,3.811,2.02141,0.5304145893466282,1080.42,534.488302719389,0.5518594679452625,1.5594479451897971,0.5471732649016258,2.7042022206101244,0.7446156181041131,3.1939809699175403,0.48382867576764677,1.350149680364496,0.8742226643089107,1.8610107786496777,0.9487119411564762,1.8387357235648496,-1000,69.17352720306725,-12.507527318296486,-53.4488302719389,71.06979646052682,84.66637796302948,51.78440718564546,-4.565212999259802,-5.03271669348239,-2.909597625554293,,,,,,,,,,,,,,,,,,,,,,46.794,,
param8val4,,param8val4,value,4.66,4.24207,0.9103154506437768,1076.83,253.8454103774808,0.7650382489621725,1.0754485713709745,0.9634171488792223,2.4176912726521462,0.5616762125593555,4.325139790152228,0.6973026616078802,1.2008802474266573,0.9215980022991918,2.8669047760184965,0.8043465948272754,3.013970020417118,-1000,78.55631448558496,-14.900034678037619,-25.38454103774808,94.2507575589207,68.30114036933155,73.11704552850264,-5.284596048670643,-7.3391098105693455,-2.276328818797632,,,,,,,,,,,,,,,,,,,,,,0.5093333333333333,,
param8val19,,param8val19,value,5.0520000000000005,3.70034,0.7324505146476643,1388.83,375.3249701378792,0.5518594679452625,1.5594479451897971,0.35141147828803954,2.5661567360841513,-0.14819883840557396,4.82306966108885,0.07039029742823656,1.7162630731373345,0.7384021459639014,2.576076038433662,0.8089970421886586,2.8608913614313156,-1000,39.547693223475406,-16.10190481536511,-37.53249701378792,54.490681212597046,33.039910189154234,31.112488268674955,-5.142232774517813,-7.683961022520165,-3.2757110183271316,,,,,,,,,,,,,,,,,,,,,,14.734000000000002,,
param8val26,,param8val26,value,3.942,2.02141,0.5127879249112125,1182.5,584.987706600838,0.504663049452645,1.5976256955436219,0.7681600897171563,4.4087506146498505,0.7446156181041131,3.1939809699175403,0.8001682212724518,1.4657534561634844,0.6793932902420657,5.630208188464248,-0.23014240553502086,4.74035049428931,-1000,54.447631054223514,-21.036669419028055,-58.4987706600838,72.3776689979611,25.723660628454613,65.24156353625483,-10.038958803114099,-7.934331464206851,-3.0633791517071063,,,,,,,,,,,,,,,,,,,,,,37.176,,
param8val25,,param8val25,value,4.143,2.09717,0.5061959932416125,1543.41,735.9489216420224,0.09723066883454842,1.74154441632593,0.6256457403305778,2.758408790783289,0.33859328820238843,3.2232426672824657,0.035182443690883115,3.078752916028996,0.22079181846472473,3.407930208116284,0.9276755852069909,2.076036433356364,-1000,37.418659078835226,-16.285915431893326,-73.59489216420224,42.32187793976513,63.31344367046896,6.620655626271576,-6.1663389988995725,-5.299279100638829,-4.820297332354926,,,,,,,,,,,,,,,,,,,,,,33.97,,
param8val16,,param8val16,value,20.0,22.3333,1.116665,5896.66,264.0299463133527,0.34399609959342453,1.5082495793137138,0.8687185404712322,1.388555603536525,0.8148733590259389,2.4939355492625706,0.42636870737070176,1.4150633327031585,0.8697013611445795,1.4910679103593842,0.8169051838228898,2.496986178674173,1,69.00938752381278,-10.793858153849524,-26.402994631335268,86.92099508079059,81.58892714244143,38.51824034820631,-2.8796235138959094,-4.990921727936744,-2.9233129120168724,,,,,,,,,,,,,,,,,,,,,,5.1160000000000005,,
param8val27,,param8val27,value,3.811,2.02141,0.5304145893466282,1207.39,597.3008939304743,0.5518594679452625,1.5594479451897971,0.8754010515357232,1.1566978701296093,-0.33186306764730417,5.26591606030789,0.42928099180345847,1.4042611152728601,0.8527134314106183,1.9159753962894017,0.9497640686827362,1.8963131777933189,-1000,55.45259906217492,-13.198611564982878,-59.730089393047436,86.40572414731707,30.895050051771598,49.05702298743605,-3.0726732664190113,-7.162229238101209,-2.9637090604626573,,,,,,,,,,,,,,,,,,,,,,40.38200000000001,,
param25val14,,param25val14,value,20.0,23.9777,1.198885,5686.02,237.13784057686937,0.3121960189381555,1.5746395934942368,0.8617979995363855,2.335795313890758,0.9272375475128782,1.9008117682814538,0.30759474199033077,1.5747409983389618,0.8553258921632912,2.3173530833264064,0.920143625999618,1.9716982882030267,1,69.738263769011,-11.675039045534845,-23.713784057686937,85.85619458498384,92.36905867562481,30.989538046424315,-4.653148397217164,-3.8725100564844803,-3.1493805918331983,,,,,,,,,,,,,,,,,,,,,,,0.04666666666666667,
param25val2,,param25val2,value,20.0,24.3133,1.215665,5420.84,222.95780498739373,0.4432663329288468,1.4377055860038808,0.8762063971289714,1.7679810839168482,0.9441724546817273,1.7511764718251026,0.4375598130966208,1.4338452226987959,0.8546950834863632,1.8668783633423662,0.9328131236385763,1.8150836062142373,1,74.81188674935176,-10.07267033400123,-22.295780498739372,86.54507403076673,93.84927891601518,44.04130730127338,-3.634859447259214,-3.56626007803934,-2.8715508087026764,,,,,,,,,,,,,,,,,,,,,,,0.006666666666666667,
param25val7,,param25val7,value,20.0,23.9707,1.1985350000000001,5437.11,226.82316327850248,0.3714149632119521,1.507022146437988,0.8718628879450561,1.9283067492420172,0.9339795003262662,1.856578413984524,0.3638996790979594,1.5009930895216623,0.850454910943794,2.0770519454159126,0.9250691501511857,1.923604212574976,1,71.94468486127022,-10.79355655717708,-22.68231632785025,86.1158899444425,92.9524325238726,36.765732115495574,-4.00535869465793,-3.7801826265595,-3.0080152359596504,,,,,,,,,,,,,,,,,,,,,,,0.02333333333333333,
param25val28,,param25val28,value,2.665,2.02141,0.7585028142589118,867.69,429.24988003423357,0.5518594679452625,1.5594479451897971,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,,1.4032145288982965,,2.357283523057592,,5.485775059008249,-1000,37.6648705821433,-16.417393298723624,-42.92498800342336,48.17085744396111,37.230780905205656,27.592973397263126,-4.774974795709738,-8.67975602892579,-2.9626624740880936,,,,,,,,,,,,,,,,,,,,,,,0.8733333333333333,
param25val18,,param25val18,value,4.518,4.00067,0.8854957945993804,1635.57,408.82402197631893,0.760501983308166,0.9883428605902923,0.9236784489823046,3.7344480883694517,0.8113524263525641,3.0264682576542716,0.7056915903012392,1.141236382458441,0.9397055251587643,3.9226010629329484,0.6780654277686737,3.9366100463069382,-1000,80.3165900311952,-16.749706698312345,-40.88240219763189,93.16919870705345,74.47089270606189,73.30967868047026,-7.657049151302401,-6.963078303961209,-2.1295792430487333,,,,,,,,,,,,,,,,,,,,,,,0.24,
param25val0,,param25val0,value,20.0,24.5777,1.228885,5432.6,221.03777001102628,0.49329277190717635,1.3864666094481943,0.876940398863717,1.7577502217616943,0.9557542873674892,1.6117362932975006,0.4821393494159638,1.3865813806074323,0.8588257795879009,1.9052167324418035,0.9456841136717441,1.7064467280153108,1,76.87727834689984,-9.754197965571937,-22.103777001102628,86.7883089225809,95.07192005196167,48.771606066157005,-3.6629669542034975,-3.3181830213128114,-2.773047990055627,,,,,,,,,,,,,,,,,,,,,,,0.0,
param25val9,,param25val9,value,20.0,23.8613,1.193065,5464.11,228.99464823794176,0.3404771818901503,1.5402306183662482,0.8681471575566985,2.043076549842998,0.929697957375069,1.8710951917528895,0.3303965233580882,1.548202675289173,0.8548706178480338,2.117223031868319,0.9168777406431879,1.9839911702671373,1,70.67445297785379,-11.103819237386764,-22.899464823794176,86.1508887702366,92.32878490091285,33.54368526241193,-4.1602995817113175,-3.855086362020027,-3.088433293655421,,,,,,,,,,,,,,,,,,,,,,,0.03,
param25val3,,param25val3,value,20.0,24.2265,1.211325,5410.77,223.3409695994056,0.42896470698753275,1.446050099823998,0.8727800532423006,1.8189812370951164,0.9445114366722179,1.7318202721469156,0.40647166338322943,1.4621259879483273,0.8593430576735939,1.878609111675146,0.9304894949192232,1.8436975967031375,1,74.0426735479683,-10.18128430539264,-22.33409695994056,86.60615554579472,93.75004657957206,41.771818518538105,-3.6975903487702624,-3.575517868850053,-2.9081760877723255,,,,,,,,,,,,,,,,,,,,,,,0.01,
