left_gas,left_glu,left_hab,left_had,left_ham,left_hf,left_sol,left_ta,left_vas,right_gas,right_glu,right_hab,right_had,right_ham,right_hf,right_sol,right_ta,right_vas
20.5386,0,30,44.9997,30.6739,3529.73,528.53,22.3933,321.248,1365.23,213.367,30,44.9997,2801.55,32.8931,1491.14,121.07,146.771
158.265,0,30,44.9997,18.2475,6565.17,668.701,15.4591,0,1043.63,133.673,30,44.9997,1967.74,30.2532,1095.69,185.903,282.865
336.426,0,30,44.9997,20.6079,10295,689.887,19.6381,0,1043.93,161.831,30,44.9997,1253.74,22.6735,1562.07,104.116,738.686
453.659,0,30,44.9997,34.5894,12845.3,559.367,39.2574,0,884.326,231.372,30,44.9997,733.275,13.5308,1898.67,67.7292,1552.68
539.944,0,30,44.9997,45.7242,15941.3,368.469,79.2266,0,530.864,214.315,30,44.9997,550.784,15.4551,1457.44,125.305,1996.2
608.113,0,30,44.9997,47.3506,21404.9,161.91,139.402,0,494.507,164.242,30,44.9997,392.675,25.1814,1654.3,97.7027,1929.07
617.161,0,30,44.9997,42.5632,27259.8,40.162,194.801,0,566.691,109.58,30,44.9997,262.21,23.0952,2183.34,46.9685,2007.52
452.014,0,30,44.9997,33.8834,27685,0.0971506,252.12,0,381.741,151.337,30,44.9997,190.172,16.7409,1799.96,85.3739,2283.24
346.015,0,30,44.9997,31.3013,25178.2,0,263.225,0,278.206,158.078,30,44.9997,150.109,14.7962,1705.17,94.1306,2640.79
301.241,0,30,44.9997,27.1318,22131.6,0,238.9,0,350.822,148.311,30,44.9997,124.941,16.2862,2328.19,37.5057,2572.49
272.757,0,30,44.9997,19.9088,19295.4,0,230.149,0,312.631,106.624,30,44.9997,108.786,24.0162,2193.56,48.8781,2504.54
262.784,0,30,44.9997,14.7908,16695,0,229.342,0,234.136,73.0195,30,44.9997,96.8419,18.4829,1773.88,73.4028,2470.27
268.103,0,30,44.9997,12.3196,14178.4,0,215.664,0,296.494,70.2766,30,44.9997,86.6754,18.4722,2230.74,34.9128,2498.39
288.079,0,30,44.9997,10.8803,11824.7,7.76919,191.262,0,290.346,84.7811,30,44.9997,79.6104,16.7169,2411.49,26.3077,2562.34
321.163,0,30,44.9997,10.8458,9814.17,36.0378,161.906,0,178.113,96.9765,30,44.9997,75.2266,16.1334,1894.34,56.6232,2626.38
352.879,0,30,44.9997,12.2037,8033.89,84.8973,132.5,0,156.171,96.1291,30,44.9997,71.2267,15.2736,1924.84,51.3762,2717.93
357.23,0,30,44.9997,18.0646,5608.4,148.852,107.771,0,114.789,116.653,30,44.9997,72.8597,4.31281,2285.34,26.3292,4114.7
346.784,0.601295,30,44.9997,24.2028,2952.54,230.726,86.1736,0,58.6782,240.684,30,44.9997,81.9036,0,2689.2,11.8605,6554.42
289.469,11.3022,30,44.9997,25.7499,2073.42,261.964,85.712,10.0175,14.8402,269.724,30,44.9997,86.3919,0,2658.68,15.4144,8501.33
196.857,9.57591,30,44.9997,21.6051,1691.99,231.411,104.51,293.619,0,95.8284,30,44.9997,79.3233,4.59833,2017.64,38.0839,8769.38
90.5185,10.6659,30,44.9997,16.9834,1320.49,154.191,146.314,772.632,0,50.8898,30,44.9997,69.0429,16.9439,1060.88,122.117,7804.71
6.87621,12.6803,30,44.9997,18.0318,669.221,47.9451,241.116,1724.01,0,66.2266,30,44.9997,46.5661,14.0107,1145.98,69.6884,8595.36
0,110.968,30,44.9997,22.7039,152.174,48.582,254.263,4119.99,0,75.1401,30,44.9997,49.5848,13.797,1169.17,37.7786,8652.79
0.28185,560.236,30,44.9997,34.4435,0,611.215,43.7,8868.63,0,73.3949,30,44.9997,67.2037,20.0676,1325.27,23.1555,7562.12
0,1604.28,30,44.9997,68.5656,0,736.89,32.6332,15146,0,58.6444,30,44.9997,91.1465,18.53,1654.59,8.85323,5603.65
0,3263.87,30,44.9997,150.879,0,628.463,53.3731,21648,9.59396,55.5981,30,44.9997,123.246,15.5146,1933.77,4.73061,3835.78
0,5374.82,30,44.9997,255.961,0,1351.32,4.59486,27323.1,42.5785,59.0234,30,44.9997,160.46,18.373,1979.04,6.49262,2988.31
0,7554.46,30,44.9997,332.094,0,2501.94,0,31239.8,81.5068,50.5725,30,44.9997,180.965,29.6145,1855.43,12.263,2183.4
0,9382.88,30,44.9997,409.805,0,3109.48,0,33114,136.132,24.7206,30,44.9997,169.313,59.098,1669.37,21.1606,1335.56
0,10589.8,30,44.9997,480.389,0,3212.17,0,33143,219.065,0,30,44.9997,137.536,278.443,1459.77,20.6935,591.156
0,11191,30,44.9997,539.235,0,3349.16,0,31747,324.023,0,30,44.9997,111.397,873.948,1204.17,21.1934,142.051
0,11997.4,30,44.9997,672.859,0,3713,0,29714.8,379.523,0,30,44.9997,118.949,1442.76,863.75,32.0943,7.15231
0,13618.7,30,44.9997,986.657,0,4046.89,0,27384.5,346.511,0,30,44.9997,172.026,1239.21,523.314,53.7019,0
3.21172,15369.1,30,44.9997,1458.3,0,4112.57,0,24261.8,288.76,0,30,44.9997,249.44,788.21,266.047,84.2354,0
22.1411,16176.4,30,44.9997,1950.88,0,4012.53,0,20077.4,272.348,0,30,44.9997,303.905,675.23,120.76,110.589,0
79.9049,15455.1,30,44.9997,2329.47,0,3958.72,0,15055.2,304.629,0,30,44.9997,308.137,1086.41,44.923,130.392,0
171.163,13499.1,30,44.9997,2589.05,0,3852.32,2.7255,9817.75,359.763,0,30,44.9997,279.498,2186.02,6.45952,152.037,0
285.631,11302.2,30,44.9997,2875.01,0,3550,15.4108,5264.12,396.148,0,30,44.9997,253.985,3568.94,0,176.402,0
433.543,9609.8,30,44.9997,3337,0,3300.27,31.0027,2044.28,396.126,0,30,44.9997,241.257,4002.92,0,176.981,0
656.416,8201.79,30,44.9997,3962.65,0,3250.08,37.5246,474.728,366.211,0,30,44.9997,235.52,3509.39,0,161.322,0
883.75,6682.69,30,44.9997,4678.8,0,2958.28,57.3166,28.1466,351.55,0,30,44.9997,217.143,2849.97,0,124.703,0
1102.89,5136.94,30,44.9997,5473.27,0,2511.2,92.1163,0,356.237,0,30,44.9997,190.04,2208.89,0,77.6174,0
1453.86,3825.26,30,44.9997,6356.33,0,2435.31,93.75,0,372.311,0,30,44.9997,163.883,1524,0,33.42,0
1797.63,2851.67,30,44.9997,7337.34,0,2367.5,94.5926,0,393.378,0,30,44.9997,140.631,757.565,20.2084,13.8173,43.0845
1939.19,2084.23,30,44.9997,8384.11,0,1916.81,140.154,0,404.067,3.21447,30,44.9997,121.411,253.4,89.1851,4.47248,394.285
2168.71,1389.48,30,44.9997,9416.5,0,1691.82,160.409,0,411.539,88.1822,30,44.9997,100.599,248.653,212.274,1.72559,1020.61
2564.91,811.897,30,44.9997,10329.1,0,1801.9,130.624,0,415.106,173.787,30,44.9997,80.2266,279.474,383.065,0.681588,1860.24
2624.24,524.381,30,44.9997,10830.5,0,1666.64,138.542,0,404.046,256.601,30,44.9997,66.5816,296.804,590.064,0.254507,2364.3
2381.45,333.887,30,44.9997,10932.3,0,1263.43,194.499,0,372.825,336.321,30,44.9997,55.2063,314.875,809.471,0.207168,2943.29
2454.6,147.83,30,44.9997,10698.8,64.9181,1367.06,157.47,0,323.108,397.225,30,44.9997,43.0889,352.382,1016.35,0.512854,3641.57
2444.8,24.7064,30,44.9997,10232.7,166.893,1379.2,141.304,0,248.261,489.391,30,44.9997,34.5206,353.528,1181.9,1.35271,4620.62
2087.96,27.0925,30,44.9997,9674.56,229.212,970.378,216.168,0,145.632,481.945,30,44.9997,33.9623,271.133,1255.24,2.64673,6180.88
2120.37,22.3396,30,44.9997,9070.76,268.265,1126.06,172.036,0,48.5532,468.445,30,44.9997,41.6356,174.147,1185.94,5.9212,8365.13
2186.85,24.4479,30,44.9997,8386.76,329.05,1330.43,128.549,0,1.97551,463.15,30,44.9997,53.2618,124.6,980.712,11.4122,10647
1822.2,20.987,30,44.9997,7532.4,442.196,947.187,209.061,0,0,386.876,30,44.9997,60.417,160.932,730.983,15.2367,12128.3
1781.92,14.6967,30,44.9997,6488.94,609.514,1061.56,182.949,0,0,347.115,30,44.9997,56.3246,323.135,543.07,17.457,12170.1
1883.29,13.4089,30,44.9997,5427.32,756.603,1459.38,113.959,0,0,222.618,30,44.9997,47.0344,687.43,455.954,20.6464,10931.5
1488.86,17.9223,30,44.9997,4560.14,750.524,1061.62,189.959,0,0,123.827,30,44.9997,44.8626,1183.25,428.57,25.2158,9103.5
1322.91,22.2103,30,44.9997,3896.87,663.967,1023,200.065,0,0,72.418,30,44.9997,49.1468,1811.69,411.174,29.7233,6919.98
1513.75,15.4711,30,44.9997,3194.91,786.372,1578.42,102.345,0,1.39451,19.1141,30,44.9997,38.7273,2291.15,468.462,25.144,4064.99
1292.82,10.8362,30,44.9997,2369.45,1136.77,1355.18,138.589,4.25124,74.0715,0,30,44.9997,22.2304,4352.64,611.903,15.8077,1789.33
1009.27,11.2658,30,44.9997,1585.92,1295.18,1100.4,182.148,87.8758,232.638,0,30,44.9997,17.1051,7918.61,704.141,14.6636,329.279
1017.04,21.2516,30,44.9997,978.119,878.941,1719.79,83.1456,316.887,375.567,0,30,44.9997,26.5132,10898.9,639.537,25.8234,0
785.279,21.361,30,44.9997,664.898,514.795,1820.76,74.8198,679.821,464.107,0,30,44.9997,41.2375,13272,467.38,54.3415,0
498.51,19.7438,30,44.9997,504.784,542.887,1416.99,129.236,718.655,540.365,0,30,44.9997,46.9013,17209,266.872,108.974,0
540.498,11.0875,30,44.9997,348.753,829.793,1795.7,78.7777,525.256,582.423,0,30,44.9997,45.7194,23409.8,85.0244,165.653,0
555.704,12.908,30,44.9997,241.785,903.043,2134.69,49.3399,498.624,503.526,0,30,44.9997,36.738,26575.8,11.2464,214.872,0
346.261,16.0414,30,44.9997,183.143,688.565,1680.57,96.727,671.97,355.258,0,30,44.9997,30.826,25160.3,0,253.699,0
304.515,19.6168,30,44.9997,147.37,584.448,1808.64,81.1016,766.396,301.497,0,30,44.9997,28.4013,22353.3,0,242.584,0
378.817,16.0316,30,44.9997,123.78,682.793,2341.21,36.5861,603.289,265.504,0,30,44.9997,22.5089,19478.8,0,224.269,0
303.121,11.0796,30,44.9997,107.89,908.906,1981.53,66.7827,333.011,248.228,0,30,44.9997,16.3158,16861.6,0,226.32,0
251.156,11.0655,30,44.9997,95.563,1073.65,1758.82,72.4034,313.192,247.071,0,30,44.9997,12.8984,14390,0,218.085,0
324.716,14.126,30,44.9997,85.5236,1066.16,2322.24,28.2277,305.116,260.402,0,30,44.9997,11.171,12032.9,2.45908,198.034,0
270.43,19.0009,30,44.9997,78.9626,984.603,2238.63,34.8899,290.254,287.605,0,30,44.9997,10.5938,9924.97,22.3803,170.251,0
177.068,15.8742,30,44.9997,75.0947,943.953,1821.2,55.9128,277.969,326.062,0,30,44.9997,11.3279,8157.91,63.8939,140.394,0
132.643,17.0563,30,44.9997,75.8533,510.384,1990.4,41.16,600.529,349.268,0,30,44.9997,15.756,5981.53,121.941,114.457,0
72.4693,93.3876,30,44.9997,85.5414,135.863,2345.73,20.7756,1675.08,346.034,0,30,44.9997,22.654,3274.37,206.983,88.4665,51.669
21.752,166.588,30,44.9997,93.8716,33.8264,2441.69,18.2838,3026.59,299.564,36.8235,30,44.9997,26.6114,1238.51,257.744,81.6619,430.615
0.0692371,84.7312,30,44.9997,90.1897,91.3452,1993.48,39.8792,3599.27,214.285,94.3522,30,44.9997,23.9999,876.135,245.673,94.4196,1102.51
0,19.1762,30,44.9997,76.3841,284.08,1161.83,104.389,3161.93,110.591,129.236,30,44.9997,18.6284,655.874,177.784,129.235,1600.99
0,20.217,30,44.9997,52.3059,399.182,982.194,94.5646,3314.39,18.4981,173.265,30,44.9997,17.2303,350.599,71.1754,207.901,2639.82
0,20.3373,30,44.9997,46.5061,404.23,1060.37,49.8898,3604.33,0,312.386,30,44.9997,19.8875,91.6542,31.3468,270.902,5103.94
0,22.1345,30,44.9997,61.8871,469.655,1151.41,32.9593,3184.51,0.597766,844.296,30,44.9997,28.1302,0,544.976,56.6124,10097.1
0,12.1599,30,44.9997,87.2504,711.154,1416.17,15.4204,2154.41,0,2010.79,30,44.9997,54.0647,0,836.907,25.6031,16963.5
1.54423,9.0684,30,44.9997,119.107,1021.31,1733.2,6.29914,1034.42,0,3821.57,30,44.9997,119.691,0,627.569,56.6483,24231.9
27.7687,8.53745,30,44.9997,160.142,1004.65,1862.74,5.98983,289.61,0,6145.74,30,44.9997,239.488,0,1271.66,8.08828,30798.4
63.7424,7.88672,30,44.9997,193.428,1044.98,1788.98,10.4258,87.0987,0,8640.5,30,44.9997,309.242,0,2464.57,0,35601.3
110.41,4.40354,30,44.9997,196.192,1128.31,1622.89,18.9558,23.4155,0,10849.8,30,44.9997,408.332,0,3112.31,0,38192.7
181.573,0,30,44.9997,169.567,1617.54,1428.95,21.5837,0,0,12421.8,30,44.9997,491.8,0,3234.94,0,38703.5
281.753,0,30,44.9997,136.349,2697.37,1204.07,21.6495,0,0,13234.1,30,44.9997,556.633,0,3379.22,0,37508.4
362.297,0,30,44.9997,127.364,3985.91,904.074,28.6893,0,0,13875.1,30,44.9997,656.077,0,3766.26,0,35329.3
357.828,0,30,44.9997,165.388,4117.42,571.851,46.2476,0,0,15303.4,30,44.9997,911.591,0,4139.75,0,32834.9
298.286,0,30,44.9997,240.943,3285.15,296.194,75.6251,0,0.720796,17228.6,30,44.9997,1352.23,0,4230.16,0,29706.3
264.776,0,30,44.9997,308.718,2780.03,132.097,104.63,0,12.7778,18485.3,30,44.9997,1863.74,0,4132.16,0,25470.6
280.86,0,30,44.9997,329.279,3178.24,49.3706,125.867,0,57.2068,18220.9,30,44.9997,2294.2,0,4093.62,0,20172.8
331.046,0,30,44.9997,305.509,4644.78,9.11792,144.997,0,134.951,16418,30,44.9997,2587.01,0,4033.24,0.966456,14296.7
376.562,0,30,44.9997,273.98,6735.98,0,168.615,0,242.379,13964.1,30,44.9997,2848.55,0,3758.31,10.6116,8727.86
392.458,0,30,44.9997,255.015,7969.1,0,176.72,0,379.134,11869.5,30,44.9997,3247.39,0,3458.29,27.0492,4576.04
370.798,0,30,44.9997,248.354,7569.24,0,164.787,0,584.627,10281,30,44.9997,3837.44,0,3388.74,34.833,2307
351.145,0,30,44.9997,234.884,6611.41,0,134.045,0,814.752,8686.74,30,44.9997,4542.08,0,3181.96,49.1722,825.46
353.504,0,30,44.9997,208.668,5649.51,0,88.5086,0,1018.52,6970.26,30,44.9997,5322.1,0,2702.37,84.2812,120.34
369.437,0,30,44.9997,180.334,4632.68,0,43.1818,0,1335.9,5388.86,30,44.9997,6183.01,0,2534.37,94.8858,0
395.376,0,30,44.9997,154.129,3392.18,7.01931,14.5822,0,1710.68,4147.22,30,44.9997,7136.34,0,2524.94,90.0279,0
414.29,0,30,44.9997,132.952,2022.86,57.8715,4.86479,0,1890.98,3197.61,30,44.9997,8171.61,0,2125.03,126.779,0
426.919,18.5277,30,44.9997,112.201,1069.08,163.636,1.86997,18.894,2068.47,2358.69,30,44.9997,9221.37,0,1793.96,160.883,0
436.667,84.3523,30,44.9997,90.3644,1033.31,322.776,0.674044,75.0366,2453.57,1577.32,30,44.9997,10205.1,0,1858.61,137.554,0
435.138,137.665,30,44.9997,73.8276,971.995,523.479,0.17863,165.045,2640.27,1084.75,30,44.9997,10869,0,1813.02,132.216,0
413.68,191.37,30,44.9997,61.8452,870.477,747.732,0.0545844,326.98,2434.81,807.672,30,44.9997,11090.1,0,1416.21,182.842,0
372.293,231.846,30,44.9997,49.1623,811.457,968.506,0.141105,566.422,2410.01,599.433,30,44.9997,10957.1,1.19103,1368.79,174.405,0
306.403,274.056,30,44.9997,38.4764,740.326,1160.31,0.697703,938.569,2475.55,555.79,30,44.9997,10549.3,23.7994,1484.32,139.434,0
206.393,251.724,30,44.9997,34.9711,551.379,1278.41,1.9421,1623.76,2155.06,518.152,30,44.9997,10011.5,26.3059,1066.18,203.715,0
92.1314,245.058,30,44.9997,40.3121,322.372,1264.77,4.08598,2799.72,2068.26,481.787,30,44.9997,9424.55,25.1725,1074.91,196.73,0
15.8682,268.187,30,44.9997,51.6775,189.123,1097.82,11.1549,4322.91,2203.74,451.095,30,44.9997,8776.21,25.2132,1367.3,130.51,0
0,209.992,30,44.9997,61.6372,170.672,844.329,13.8622,5612.97,1894.33,423.946,30,44.9997,7978.89,29.7918,1054.48,193.518,0
0,189.829,30,44.9997,61.4239,283.061,619.391,18.9988,6041.79,1743.36,359.544,30,44.9997,6971.53,35.8394,998.642,207.566,0
0,132.836,30,44.9997,52.3723,584.467,490.682,22.8328,5473.32,1901.95,289.99,30,44.9997,5872.37,33.689,1469.84,119.506,0
0,67.3444,30,44.9997,46.8402,1068.88,442.579,27.3455,4341.94,1588.84,274.138,30,44.9997,4909.69,36.353,1200.8,169.006,0
0,43.8858,30,44.9997,50.8599,1596.56,416.997,32.838,3052.04,1308.5,315.179,30,44.9997,4184.2,22.9224,986.113,218.102,0.860235
0,20.7976,30,44.9997,46.8061,2316.43,434.276,32.713,1503.01,1485.89,296.85,30,44.9997,3512.85,25.4681,1530.11,114.799,72.5343
33.5855,0,30,44.9997,29.0168,3848.21,555.488,21.952,180.124,1365.52,196.674,30,44.9997,2717.56,29.7224,1493.47,122.631,162.804
190.869,0,30,44.9997,18.2378,7134.03,683.797,16.2435,0,1042.41,127.01,30,44.9997,1884.96,25.6974,1109.66,184.944,314.996
365.866,0,30,44.9997,22.9454,10702,676.387,22.6125,0,1041.25,176.7,30,44.9997,1195.25,19.08,1614.68,98.7701,852.823
473.054,0,30,44.9997,38.2386,13111.3,528.227,45.6348,0,867.979,228.529,30,44.9997,694.281,12.904,1919.04,67.2094,1599.49
556.403,0,30,44.9997,48.3539,16395.7,333.975,90.4899,0,528.187,211.86,30,44.9997,523.571,16.1005,1477.26,124.304,1951.54
616.895,0,30,44.9997,49.3771,22162.6,131.286,149.399,0,507.951,148.198,30,44.9997,368.538,22.1264,1702.08,93.4313,1923.77
602.333,0,30,44.9997,42.7031,27312.1,28.5795,203.387,0,573.753,107.131,30,44.9997,247.213,25.683,2204.6,46.6377,2009.45
434.01,0,30,44.9997,34.3401,27041.9,0,254.217,0,379.649,158.3,30,44.9997,181.453,16.3821,1803.68,86.6906,2339.52
344.449,0,30,44.9997,31.9531,24383.5,0,258.633,0,286.478,157.245,30,44.9997,144.039,14.9115,1746.05,92.0301,2652.74
301.19,0,30,44.9997,26.7862,21372.9,0,231.774,0,361.987,146.42,30,44.9997,120.144,17.0722,2358.74,37.4132,2546.78
276.581,0,30,44.9997,19.3224,18632,0,230.294,0,316.652,100.748,30,44.9997,104.431,19.6123,2177.4,52.1881,2488.36
269.633,0,30,44.9997,14.5451,16096.9,0,227.302,0,239.877,71.0643,30,44.9997,92.6813,22.7918,1786.76,73.2116,2452.77
277.905,0,30,44.9997,12.2606,13638,0.152425,211.567,0,303.867,71.5322,30,44.9997,82.9,18.5415,2275.01,33.0158,2486.48
301.025,0,30,44.9997,10.8325,11365.1,11.7695,185.639,0,287.923,87.0111,30,44.9997,76.3046,16.4594,2413.17,27.0134,2571.64
336.435,0,30,44.9997,10.9845,9448.63,44.4653,155.762,0,177.842,96.5107,30,44.9997,72.2739,16.3233,1904.54,56.4066,2617.56
360.698,0,30,44.9997,12.2811,7801.52,97.7401,126.531,0,166.832,96.6326,30,44.9997,68.3513,16.3746,1982.71,48.4345,2684.56
366.014,0,30,44.9997,18.0196,5555.62,165.168,102.651,0,128.227,97.2636,30,44.9997,68.8255,6.88724,2345.12,24.7485,3943.07
359.081,0.234303,30,44.9997,24.4517,2990.11,255.028,80.6887,0,71.0693,235.125,30,44.9997,77.013,0,2809.02,9.85496,6367.38
308.224,9.47733,30,44.9997,26.3671,2060.06,295.016,78.7352,0.178064,22.7287,276.862,30,44.9997,81.5855,0,2863.54,11.3811,8435.07
219.08,10.9027,30,44.9997,22.2389,1717.58,267.861,95.5174,213.975,0.229047,108.711,30,44.9997,75.5684,3.31602,2254.98,36.6364,8838.02
110.683,9.20525,30,44.9997,17.2003,1391.94,189.175,133.373,746.311,0,59.4319,30,44.9997,65.8046,20.5423,1270.95,112.988,7952.69
20.893,7.86098,30,44.9997,18.1873,746.743,93.8273,198.827,1610.82,0,66.6931,30,44.9997,49.2308,14.3357,1136.75,93.5418,8494.01
0,74.1205,30,44.9997,24.0691,196.424,13.7577,309.406,3647.32,0,69.0272,30,44.9997,49.1921,13.7881,1181.42,53.2831,8686.64
0,428.204,30,44.9997,35.2456,0,304.425,110.415,7897.93,0,66.6828,30,44.9997,64.2553,17.2974,1338.33,30.4189,7626.04
0,1356.24,30,44.9997,65.5116,0,840.221,23.4295,13967.3,0,55.8847,30,44.9997,87.5697,19.7162,1673.01,11.8315,5702.27
0,2921.33,30,44.9997,142.915,0,612.846,58.2115,20433.9,8.62713,54.6001,30,44.9997,119.998,14.8463,1964.31,5.63549,3849.65
0,4985.08,30,44.9997,250.836,0,978.174,22.4642,26242.2,41.3565,58.8356,30,44.9997,158.44,16.293,2023.39,6.80192,3007.59
0,7171.15,30,44.9997,321.903,0,2081.93,0,30434.8,80.2491,51.5599,30,44.9997,181.331,35.5932,1908.52,12.1952,2215.17
0,9049.87,30,44.9997,408.636,0,3006.34,0,32593.2,133.929,27.4305,30,44.9997,172.121,55.7877,1725.97,20.8439,1379.27
0,10341.7,30,44.9997,481.393,0,3293.42,0,32865.9,214.912,0.0378815,30,44.9997,140.784,248.784,1517.39,20.6966,632.289
0,11003.8,30,44.9997,541.16,0,3354.73,0,31635.8,321.072,0,30,44.9997,112.559,803.841,1265.32,20.5022,161.765
0,11737.1,30,44.9997,660.97,0,3617.19,0,29660.9,388.036,0,30,44.9997,114.707,1442.4,927.604,30.1995,7.58978
0,13279.3,30,44.9997,954.927,0,3995.84,0,27408.9,364.103,0,30,44.9997,162.414,1331.61,577.036,50.3553,0
2.12921,15093.9,30,44.9997,1422.03,0,4190.46,0,24427.7,302.698,0,30,44.9997,239.696,854.6,300.108,80.8721,0
19.7548,16091.5,30,44.9997,1934.39,0,4134.62,0,20376.9,278.673,0,30,44.9997,299.992,680.672,138.985,108.646,0
70.4352,15593.5,30,44.9997,2347.65,0,4026.64,0,15437,305.328,0,30,44.9997,310.949,1018.16,54.2756,129.577,0
155.319,13769.3,30,44.9997,2633.36,0,3932.41,0.790769,10197.6,359.872,0,30,44.9997,284.44,2047.1,10.0705,151.419,0
270.955,11568.8,30,44.9997,2923.92,0,3680.41,9.66295,5556.5,399.585,0,30,44.9997,257.522,3472.49,0,177.786,0
406.763,9833.81,30,44.9997,3382.56,0,3377.91,26.1011,2225.31,403.686,0,30,44.9997,243.186,4057.35,0,181.618,0
612.148,8447.29,30,44.9997,4019.48,0,3290.03,34.8896,474.396,372.172,0,30,44.9997,238.284,3589.69,0,168.176,0
856.51,6950.29,30,44.9997,4752.73,0,3101.78,48.4015,29.167,352.867,0,30,44.9997,221.474,2906.16,0,133.554,0
1071.08,5380.53,30,44.9997,5562.93,0,2637.54,82.6943,0,354.637,0,30,44.9997,194.248,2257.98,0,86.2439,0
1382.15,4018.85,30,44.9997,6459.68,0,2454.97,95.0271,0,368.052,0,30,44.9997,167.608,1580.66,0,40.473,0
1751.73,3005.99,30,44.9997,7450.75,0,2458.11,89.0399,0,388.029,0,30,44.9997,143.661,813.288,15.1795,14.0591,21.7599
1932.46,2221.06,30,44.9997,8510.69,0,2083.39,123.351,0,397.423,1.59137,30,44.9997,124.216,238.34,77.5192,4.65041,339.611
2099.5,1510.41,30,44.9997,9563.55,0,1739.75,159.77,0,402.477,84.6465,30,44.9997,103.447,226.532,193.045,1.83044,949.024
2473.69,914.803,30,44.9997,10484.8,0,1832.93,132.613,0,404.164,174.783,30,44.9997,82.6337,251.8,357.277,0.75016,1805.4
2616.64,612.765,30,44.9997,10974.4,0,1844.65,120.398,0,392.403,259.765,30,44.9997,68.1143,271.174,558.393,0.300877,2314.34
2340.52,400.515,30,44.9997,11064.5,0,1367.12,183.811,0,361.815,337.685,30,44.9997,55.6587,296.063,772.938,0.248915,2887.29
2345.21,192.592,30,44.9997,10819.5,25.3545,1374.67,165.516,0,312.497,400.21,30,44.9997,43.0053,334.54,977.436,0.550342,3595.17
2446.64,45.8764,30,44.9997,10348.4,131.989,1561.77,121.909,0,237.037,502.604,30,44.9997,34.4488,331.093,1141.77,1.37407,4617.26
2092.74,26.7766,30,44.9997,9797.4,204.098,1088.04,192.996,0,134.836,487.912,30,44.9997,34.2339,250.227,1212.15,2.68694,6241.58
2003.53,22.1204,30,44.9997,9197.78,248.722,1067.45,187.968,0,41.7271,485.183,30,44.9997,42.3521,160.223,1140.17,6.10673,8484.32
2174.11,24.0335,30,44.9997,8501.61,311.865,1391.32,115.659,0,0.737128,472.52,30,44.9997,54.0657,116.798,937.458,11.342,10792.5
1864.43,20.0727,30,44.9997,7635.18,426.821,1067.45,176.739,0,0,396.009,30,44.9997,61.0663,157.086,694.86,15.1837,12277
1674.29,14.4125,30,44.9997,6588.19,589.368,961.116,202.565,0,0,358.227,30,44.9997,57.2454,316.843,513.414,15.8428,12334.4
1835.53,13.4398,30,44.9997,5523.26,725.165,1451.91,112.195,0,0,236.01,30,44.9997,48.2837,667.199,430.131,18.8136,11130.7
1540.47,17.7863,30,44.9997,4654.81,721.43,1209.65,156.12,0,0,133.856,30,44.9997,46.0473,1146.9,406.058,22.7464,9322.41
1247.14,21.5469,30,44.9997,3987.53,646.201,945.398,216.363,0,0,76.5174,30,44.9997,49.825,1776.67,394.888,26.4405,7119.3
1436.48,15.0129,30,44.9997,3268.89,771.226,1490.61,112.251,0,0.513776,19.4528,30,44.9997,38.4758,2279.92,462.935,21.2036,4219.09
1338.5,10.6984,30,44.9997,2426.32,1121.52,1515.18,111.644,4.31994,69.7534,0,30,44.9997,21.575,4369.08,620.78,12.475,1887.41
976.186,11.2128,30,44.9997,1636.31,1264.45,1087.59,186.534,85.6909,228.01,0,30,44.9997,16.6868,7923.14,726.204,11.6223,368.768
924.376,21.2817,30,44.9997,1024.24,844.355,1550.62,105.178,308.804,369.939,0,30,44.9997,26.6238,10799.6,668.1,21.7698,0.168548
797.996,21.1816,30,44.9997,714.445,494.446,1930.73,64.4872,661.726,461.052,0,30,44.9997,41.2615,13120,499.625,47.5655,0
507.735,18.6784,30,44.9997,547.543,534.444,1513.75,117.145,685.539,543.558,0,30,44.9997,46.403,17058.7,297.477,97.5985,0
497.484,10.8486,30,44.9997,382.92,833.577,1633.94,100.955,484.478,592.103,0,30,44.9997,45.522,23400.3,100.867,152.021,0
560.375,12.7276,30,44.9997,265.636,907.24,2154.38,49.4286,466.618,527.42,0,30,44.9997,37.6065,26968.7,17.5482,202.937,0
376.252,17.789,30,44.9997,201.43,670.725,1834.32,81.6158,662.37,363.116,0,30,44.9997,32.1478,25624.8,0,243.652,0
276.81,16.6252,30,44.9997,162.958,557.868,1701.84,95.1214,771.284,308.878,0,30,44.9997,30.1382,22765.2,0,233.271,0
355.902,14.9041,30,44.9997,136.526,657.923,2256.64,42.4049,607.719,272.14,0,30,44.9997,23.7006,19863.4,0,217.836,0
325.513,10.8488,30,44.9997,117.874,893.55,2123.46,54.0234,330.608,253.763,0,30,44.9997,16.921,17247.5,0,221.65,0
238.568,10.9426,30,44.9997,103.63,1065.44,1710.6,75.126,297.029,250.798,0,30,44.9997,13.2953,14747.7,0,215.309,0
291.857,14.0723,30,44.9997,91.8771,1057.3,2161.23,35.9462,291.797,262.623,0,30,44.9997,11.4843,12347.8,3.39527,196.774,0
285.926,18.9307,30,44.9997,83.7172,972.915,2357.07,26.2905,282.916,288.687,0,30,44.9997,10.8743,10204.4,24.1623,170.028,0
