left_gas,left_glu,left_hab,left_had,left_ham,left_hf,left_sol,left_ta,left_vas,right_gas,right_glu,right_hab,right_had,right_ham,right_hf,right_sol,right_ta,right_vas
0.281481,0.0260395,0.01,0.01,0.526465,0.273408,0.152729,0.368057,0.0699208,0.753813,0.620749,0.01,0.01,0.651695,0.0160949,0.636187,0.0150471,0.833231
0.283741,0.0245058,0.01,0.01,0.510413,0.28658,0.146841,0.374721,0.0641913,0.723915,0.657012,0.01,0.01,0.684999,0.0155121,0.644397,0.0145645,0.849177
0.284803,0.0231188,0.01,0.01,0.493008,0.30138,0.141587,0.380956,0.0769472,0.692941,0.689808,0.01,0.01,0.715119,0.014985,0.651676,0.0141281,0.85684
0.283988,0.0218644,0.01,0.01,0.474668,0.317364,0.136649,0.386817,0.114851,0.661389,0.70199,0.01,0.01,0.733,0.0145084,0.655013,0.0137334,0.855859
0.280952,0.0207299,0.01,0.01,0.455742,0.334159,0.13167,0.392394,0.170934,0.629667,0.654374,0.01,0.01,0.69046,0.0140773,0.655386,0.0133764,0.847575
0.276077,0.019704,0.01,0.01,0.436521,0.351453,0.126707,0.39769,0.239869,0.59811,0.592761,0.01,0.01,0.625396,0.0445092,0.653419,0.0130535,0.833412
0.269756,0.0187761,0.01,0.01,0.417243,0.368989,0.123635,0.402186,0.312551,0.566989,0.537038,0.01,0.01,0.566553,0.0987889,0.650075,0.0127616,0.814599
0.262315,0.0179369,0.01,0.01,0.398103,0.386553,0.122542,0.405749,0.378284,0.536521,0.486644,0.01,0.01,0.513337,0.159805,0.646712,0.0124975,0.792181
0.254035,0.017178,0.01,0.01,0.379258,0.403972,0.122716,0.408487,0.437731,0.506956,0.441068,0.01,0.01,0.465209,0.225275,0.644277,0.0122587,0.767044
0.24515,0.0164917,0.01,0.01,0.360834,0.421107,0.126273,0.409756,0.488259,0.478685,0.39985,0.01,0.01,0.421682,0.293997,0.642766,0.0120427,0.739933
0.235858,0.015871,0.01,0.01,0.342928,0.437847,0.136295,0.408709,0.5173,0.452066,0.362574,0.01,0.01,0.382318,0.361504,0.64162,0.0118474,0.711475
0.226323,0.0153096,0.01,0.01,0.325616,0.454105,0.15346,0.405071,0.523978,0.427503,0.328861,0.01,0.01,0.346718,0.422555,0.640176,0.0116708,0.682193
0.216682,0.0148019,0.01,0.01,0.308952,0.469816,0.17661,0.399011,0.510806,0.405545,0.298373,0.01,0.01,0.314522,0.475246,0.637822,0.011511,0.65252
0.207047,0.0143428,0.01,0.01,0.292975,0.48493,0.204855,0.390663,0.481649,0.386799,0.270799,0.01,0.01,0.285404,0.521214,0.633916,0.0113665,0.622812
0.197508,0.0139275,0.01,0.01,0.27771,0.499415,0.238162,0.379994,0.440317,0.371313,0.245862,0.01,0.01,0.25907,0.563367,0.627678,0.0112359,0.593361
0.18814,0.013552,0.01,0.01,0.263171,0.513249,0.276357,0.367021,0.399171,0.358349,0.223309,0.01,0.01,0.235255,0.601061,0.618493,0.0111177,0.5644
0.179027,0.0132123,0.01,0.01,0.249361,0.526421,0.318379,0.351976,0.361959,0.34708,0.202913,0.01,0.01,0.213716,0.636775,0.606159,0.0126354,0.536202
0.170367,0.0129052,0.01,0.01,0.236277,0.538928,0.362789,0.335187,0.328306,0.337158,0.184467,0.01,0.01,0.194237,0.671506,0.590907,0.0161164,0.509612
0.162643,0.0126274,0.01,0.01,0.223909,0.550774,0.408543,0.316904,0.29787,0.3287,0.167785,0.01,0.01,0.176621,0.702916,0.57318,0.0214912,0.485862
0.156523,0.0123762,0.01,0.01,0.212242,0.561969,0.454606,0.297387,0.270345,0.321976,0.152698,0.01,0.01,0.160689,0.731322,0.553481,0.028658,0.466363
0.152726,0.012149,0.01,0.01,0.201257,0.572527,0.499498,0.277051,0.245451,0.317034,0.139053,0.01,0.01,0.146281,0.757013,0.532345,0.0374934,0.45154
0.152099,0.0119435,0.01,0.01,0.190933,0.582466,0.542193,0.256308,0.222938,0.31359,0.126714,0.01,0.01,0.13325,0.780247,0.510242,0.0478763,0.441845
0.155928,0.0117577,0.01,0.01,0.181244,0.591805,0.582529,0.235468,0.202577,0.311146,0.115554,0.01,0.01,0.121465,0.801259,0.487563,0.0596934,0.437841
0.165256,0.0115896,0.01,0.01,0.172166,0.600568,0.61961,0.214962,0.184163,0.309416,0.105461,0.01,0.01,0.110807,0.820262,0.464632,0.0728387,0.440505
0.180812,0.0114376,0.01,0.01,0.163672,0.608777,0.65223,0.195364,0.16751,0.308324,0.0963331,0.01,0.01,0.101168,0.837448,0.441715,0.0872133,0.451753
0.204232,0.0113001,0.01,0.01,0.155734,0.616457,0.680662,0.17764,0.152449,0.307897,0.0880781,0.01,0.01,0.0924505,0.852991,0.419028,0.102725,0.474336
0.236717,0.0111758,0.01,0.01,0.148324,0.623633,0.705192,0.16161,0.138829,0.308191,0.0806124,0.01,0.01,0.0845668,0.867048,0.396812,0.119042,0.510584
0.277458,0.0110634,0.01,0.01,0.141416,0.63033,0.724845,0.147114,0.12651,0.30916,0.0738606,0.01,0.01,0.0774369,0.862935,0.375415,0.13575,0.557381
0.326455,0.0109617,0.01,0.01,0.134981,0.636573,0.739607,0.134003,0.11537,0.31073,0.0677544,0.01,0.01,0.0709887,0.867594,0.355292,0.15233,0.599703
0.38503,0.0108698,0.01,0.01,0.128994,0.642388,0.750606,0.122146,0.105295,0.312806,0.062232,0.01,0.01,0.0651571,0.880254,0.336952,0.168276,0.637979
0.443832,0.0107866,0.01,0.01,0.123428,0.647797,0.757996,0.111423,0.0961826,0.315181,0.0572377,0.01,0.01,0.0598831,0.86686,0.320914,0.183138,0.672594
0.497012,0.0107114,0.01,0.01,0.118259,0.652826,0.761067,0.101725,0.087942,0.317513,0.0527209,0.01,0.01,0.0551134,0.815338,0.307616,0.196548,0.7039
0.545106,0.0106434,0.01,0.01,0.113461,0.657496,0.760929,0.0929547,0.0804894,0.319372,0.0486361,0.01,0.01,0.0507997,0.753716,0.297349,0.208234,0.732213
0.588602,0.0105818,0.01,0.01,0.109012,0.661829,0.75822,0.0850227,0.0737493,0.320199,0.0449418,0.01,0.01,0.0468985,0.705821,0.290187,0.218057,0.757818
0.627939,0.0105262,0.01,0.01,0.104889,0.665848,0.752114,0.0778492,0.0676538,0.319317,0.0416007,0.01,0.01,0.0433704,0.657587,0.285859,0.226089,0.780975
0.663515,0.0104759,0.01,0.01,0.101071,0.669571,0.743808,0.0713616,0.062141,0.316237,0.0439864,0.01,0.01,0.0486292,0.595666,0.283653,0.232607,0.801918
0.695689,0.0104304,0.01,0.01,0.0975381,0.673019,0.734456,0.0654943,0.0571554,0.311007,0.0641482,0.01,0.01,0.0714442,0.539666,0.282528,0.238087,0.815933
0.724787,0.0103892,0.01,0.01,0.0942704,0.676209,0.723095,0.0601881,0.0526465,0.30406,0.0918388,0.01,0.01,0.101604,0.48902,0.28148,0.243098,0.820222
0.751102,0.010352,0.01,0.01,0.0912502,0.679159,0.710579,0.0553892,0.0485687,0.295782,0.121331,0.01,0.01,0.133406,0.443217,0.279894,0.248065,0.816555
0.774901,0.0103184,0.01,0.01,0.0884602,0.681886,0.698538,0.0510492,0.0448809,0.2865,0.152492,0.01,0.01,0.166737,0.401794,0.277601,0.253129,0.806446
0.796424,0.0102879,0.01,0.01,0.0858843,0.684405,0.685703,0.0471241,0.0415456,0.27649,0.186827,0.01,0.01,0.20312,0.364332,0.274666,0.258257,0.791191
0.81589,0.0102604,0.01,0.01,0.0835072,0.68673,0.67222,0.0435744,0.0385293,0.265981,0.224228,0.01,0.01,0.242465,0.330451,0.271179,0.263401,0.771893
0.833494,0.0102355,0.01,0.01,0.0813148,0.688876,0.660146,0.0403641,0.0358014,0.255181,0.262818,0.01,0.01,0.282906,0.29981,0.267463,0.268454,0.749489
0.849415,0.010213,0.01,0.01,0.0876689,0.682479,0.648608,0.0374607,0.0333343,0.244855,0.308396,0.01,0.01,0.33026,0.272099,0.264063,0.273211,0.724771
0.863814,0.0101926,0.01,0.01,0.120329,0.649781,0.636786,0.034835,0.0311031,0.236346,0.365536,0.01,0.01,0.38912,0.247038,0.261253,0.277519,0.698405
0.876836,0.0101742,0.01,0.01,0.17574,0.594335,0.626863,0.0324603,0.0290853,0.230597,0.42501,0.01,0.01,0.447531,0.224373,0.25874,0.281404,0.670951
0.888612,0.0101575,0.01,0.01,0.227262,0.542783,0.61891,0.0303127,0.0272604,0.227893,0.472885,0.01,0.01,0.497289,0.203875,0.255932,0.285009,0.642874
0.899263,0.0101425,0.01,0.01,0.246395,0.523621,0.61132,0.0283705,0.02561,0.228333,0.499211,0.01,0.01,0.525404,0.185337,0.252258,0.288504,0.614557
0.908895,0.0101288,0.01,0.01,0.229475,0.540515,0.605333,0.0266139,0.0241174,0.231681,0.507037,0.01,0.01,0.534907,0.168572,0.247323,0.292255,0.586317
0.917606,0.0101165,0.01,0.01,0.208489,0.563615,0.601809,0.0250253,0.0227675,0.236701,0.50678,0.01,0.01,0.536214,0.153409,0.241168,0.296505,0.558514
0.925323,0.0101054,0.01,0.01,0.217116,0.554764,0.598848,0.0235886,0.0215467,0.241791,0.507777,0.01,0.01,0.538672,0.139697,0.234042,0.301404,0.532105
0.925596,0.0210043,0.01,0.01,0.279837,0.502674,0.596788,0.0222893,0.0204426,0.246436,0.513582,0.01,0.01,0.545844,0.127295,0.226195,0.307057,0.508456
0.920432,0.0967372,0.01,0.01,0.348698,0.455566,0.597216,0.0211142,0.0194441,0.250373,0.523254,0.01,0.01,0.556801,0.11608,0.217835,0.313485,0.488294
0.910257,0.183105,0.01,0.01,0.410974,0.412962,0.598494,0.0200515,0.0185411,0.253552,0.534555,0.01,0.01,0.569311,0.105937,0.209138,0.320519,0.473283
0.895663,0.261215,0.01,0.01,0.467296,0.374431,0.599727,0.0190904,0.0177244,0.256072,0.538746,0.01,0.01,0.574589,0.0967635,0.20025,0.327991,0.467635
0.87823,0.331856,0.01,0.01,0.518232,0.339585,0.602744,0.0182212,0.0169858,0.258145,0.537109,0.01,0.01,0.573933,0.0884673,0.191299,0.335747,0.479847
0.858197,0.395743,0.01,0.01,0.564297,0.308071,0.606914,0.0174351,0.0163179,0.260062,0.530744,0.01,0.01,0.568452,0.0809645,0.182447,0.343643,0.520484
0.835456,0.451089,0.01,0.01,0.605958,0.27957,0.610623,0.0167242,0.0157138,0.262157,0.520593,0.01,0.01,0.559095,0.074179,0.173896,0.351533,0.566335
0.810354,0.424672,0.01,0.01,0.638893,0.253794,0.614472,0.0160812,0.0151674,0.264571,0.507455,0.01,0.01,0.546675,0.0680423,0.16586,0.359273,0.607801
0.783067,0.388525,0.01,0.01,0.656581,0.230483,0.619554,0.0154998,0.0146733,0.267195,0.492014,0.01,0.01,0.531879,0.0624924,0.158598,0.366708,0.645302
0.753836,0.383384,0.01,0.01,0.689418,0.209401,0.625905,0.0149739,0.0142265,0.269575,0.474844,0.01,0.01,0.515291,0.0574732,0.152199,0.37373,0.679218
0.72312,0.393403,0.01,0.01,0.719116,0.190335,0.631768,0.0144983,0.0138223,0.271017,0.456433,0.01,0.01,0.497403,0.0529339,0.146526,0.380311,0.70989
0.691488,0.379917,0.01,0.01,0.745973,0.173092,0.634471,0.0140682,0.0134569,0.270811,0.437186,0.01,0.01,0.478628,0.0488287,0.141276,0.386491,0.73763
0.659413,0.344547,0.01,0.01,0.720012,0.184775,0.633992,0.0136792,0.0131263,0.268494,0.417443,0.01,0.01,0.45931,0.045116,0.136074,0.39236,0.762717
0.627285,0.312558,0.01,0.01,0.652122,0.252198,0.631182,0.0133274,0.0128274,0.264324,0.397486,0.01,0.01,0.439736,0.0417582,0.130831,0.397954,0.785406
0.59542,0.283628,0.01,0.01,0.590724,0.323702,0.626797,0.0130092,0.012557,0.258691,0.377544,0.01,0.01,0.42014,0.0387216,0.127277,0.402811,0.805925
0.564075,0.257464,0.01,0.01,0.535196,0.388368,0.622035,0.0127215,0.0123125,0.251917,0.357807,0.01,0.01,0.400713,0.0359753,0.126081,0.406644,0.824482
0.533465,0.233802,0.01,0.01,0.484978,0.446851,0.618043,0.0124613,0.0120914,0.244278,0.338424,0.01,0.01,0.38161,0.0334916,0.126135,0.409655,0.841264
0.503966,0.212403,0.01,0.01,0.439562,0.499742,0.615137,0.0122259,0.0118914,0.236009,0.319515,0.01,0.01,0.362953,0.0312454,0.129303,0.411266,0.856442
0.475955,0.193049,0.01,0.01,0.398488,0.547575,0.612903,0.0120131,0.0117106,0.227305,0.301172,0.01,0.01,0.344838,0.0292139,0.138857,0.410586,0.870169
0.449816,0.175547,0.01,0.01,0.361341,0.590835,0.610697,0.0118206,0.011547,0.218331,0.283466,0.01,0.01,0.327336,0.0273767,0.155626,0.407302,0.882583
0.426048,0.159717,0.01,0.01,0.327747,0.629959,0.607903,0.0116465,0.0113991,0.209223,0.266448,0.01,0.01,0.310502,0.0257152,0.178506,0.401568,0.89381
0.405276,0.145402,0.01,0.01,0.297365,0.665341,0.603926,0.0114891,0.0112653,0.200093,0.250152,0.01,0.01,0.294372,0.0242126,0.206612,0.393514,0.903964
0.38782,0.132455,0.01,0.01,0.269887,0.697341,0.598048,0.0113467,0.0111443,0.191032,0.234599,0.01,0.01,0.278969,0.0228536,0.239961,0.383094,0.913147
0.373191,0.120746,0.01,0.01,0.245037,0.72628,0.589596,0.0114502,0.0110349,0.182114,0.2198,0.01,0.01,0.264305,0.0216245,0.278476,0.370303,0.921452
0.360503,0.110157,0.01,0.01,0.222564,0.752453,0.578234,0.013354,0.010936,0.173404,0.205757,0.01,0.01,0.250383,0.020513,0.321121,0.355364,0.928962
0.349236,0.10058,0.01,0.01,0.202239,0.776123,0.564077,0.017098,0.0108465,0.165048,0.192463,0.01,0.01,0.237198,0.0195078,0.3664,0.338617,0.935755
0.339367,0.0919189,0.01,0.01,0.183857,0.79753,0.547511,0.0226382,0.0107879,0.157432,0.179905,0.01,0.01,0.224739,0.0185987,0.413267,0.320313,0.941898
0.331152,0.084086,0.01,0.01,0.167233,0.816889,0.529012,0.0298906,0.0114741,0.151145,0.168067,0.01,0.01,0.21299,0.0177765,0.460779,0.300687,0.947453
0.324744,0.077002,0.01,0.01,0.152199,0.834398,0.509087,0.0387478,0.0129436,0.146901,0.156929,0.01,0.01,0.201931,0.0170329,0.507469,0.280132,0.952478
0.320002,0.0705954,0.01,0.01,0.138602,0.850233,0.488192,0.0491003,0.0153668,0.145508,0.146465,0.01,0.01,0.19154,0.0163604,0.552066,0.259066,0.957022
0.316479,0.0648014,0.01,0.01,0.126306,0.864553,0.466707,0.0608449,0.0190317,0.148175,0.136652,0.01,0.01,0.181792,0.0157523,0.594306,0.237837,0.961131
0.313817,0.0595614,0.01,0.01,0.115185,0.877504,0.444947,0.0738841,0.0244311,0.156052,0.127461,0.01,0.01,0.172659,0.0152023,0.633098,0.216828,0.964848
0.311901,0.0548225,0.01,0.01,0.105127,0.889217,0.423171,0.0881262,0.0325885,0.169806,0.118865,0.01,0.01,0.164116,0.0147048,0.668013,0.197051,0.968209
0.310744,0.0505366,0.01,0.01,0.0960313,0.89981,0.401591,0.103485,0.0453115,0.190875,0.110836,0.01,0.01,0.156134,0.014255,0.698485,0.179166,0.971249
0.310434,0.0466606,0.01,0.01,0.0878052,0.90939,0.380399,0.11976,0.0647359,0.220844,0.103344,0.01,0.01,0.148685,0.0138481,0.725016,0.16299,0.965221
0.310975,0.0431552,0.01,0.01,0.0803656,0.918054,0.359891,0.136536,0.0920607,0.259283,0.0963613,0.01,0.01,0.141741,0.0134802,0.746786,0.148362,0.95177
0.31231,0.039985,0.01,0.01,0.0736374,0.925889,0.340481,0.153294,0.126429,0.30574,0.0898601,0.01,0.01,0.135274,0.0131474,0.763394,0.135132,0.932405
0.31436,0.0371179,0.01,0.01,0.0675525,0.932976,0.322667,0.169513,0.165043,0.361511,0.0838128,0.01,0.01,0.129258,0.0128464,0.775853,0.123167,0.908411
0.316959,0.0345249,0.01,0.01,0.0620495,0.939384,0.306977,0.184728,0.204435,0.422562,0.0781928,0.01,0.01,0.123666,0.0125743,0.784666,0.112346,0.880879
0.319801,0.0321799,0.01,0.01,0.0570726,0.94518,0.293894,0.198546,0.241453,0.477775,0.0729743,0.01,0.01,0.118473,0.0123281,0.789137,0.10256,0.850733
0.322465,0.0300591,0.01,0.01,0.0525716,0.939382,0.283779,0.210661,0.273025,0.527709,0.0681325,0.01,0.01,0.113654,0.0121055,0.789875,0.0937097,0.818893
0.324406,0.0281411,0.01,0.01,0.048501,0.93736,0.276799,0.220876,0.297163,0.572869,0.0636437,0.01,0.01,0.109186,0.0119042,0.787946,0.0857056,0.786163
0.3249,0.0264065,0.01,0.01,0.0448196,0.939478,0.272822,0.229174,0.314653,0.61371,0.0594851,0.01,0.01,0.105046,0.0117221,0.782501,0.0784668,0.753332
0.323254,0.0248377,0.01,0.01,0.0414902,0.923023,0.271283,0.235778,0.326564,0.650646,0.0556349,0.01,0.01,0.101213,0.0115575,0.774277,0.0719201,0.72183
0.319239,0.023419,0.01,0.01,0.0584794,0.887411,0.2712,0.241067,0.33382,0.684051,0.0520728,0.01,0.01,0.0976655,0.0114773,0.76482,0.0659995,0.693234
0.313203,0.0221359,0.01,0.01,0.0861662,0.842881,0.271478,0.245668,0.337218,0.714261,0.048779,0.01,0.01,0.0943853,0.011477,0.753432,0.0606449,0.667994
0.305579,0.0209755,0.01,0.01,0.116498,0.797318,0.271315,0.250055,0.337444,0.741583,0.0457352,0.01,0.01,0.0913537,0.0115418,0.740399,0.0558023,0.645671
0.296736,0.019926,0.01,0.01,0.14768,0.75236,0.270375,0.254483,0.335085,0.766292,0.0429239,0.01,0.01,0.0885534,0.011659,0.727686,0.0514228,0.626111
0.286984,0.0189769,0.01,0.01,0.181431,0.706151,0.268656,0.258982,0.330645,0.788639,0.0403289,0.01,0.01,0.0859683,0.0118175,0.714479,0.0474621,0.609659
0.276587,0.0181186,0.01,0.01,0.218536,0.657779,0.266235,0.26352,0.324553,0.808849,0.0379346,0.01,0.01,0.083583,0.0120084,0.700298,0.04388,0.596534
0.265763,0.0173423,0.01,0.01,0.257357,0.608768,0.263323,0.268031,0.317176,0.827126,0.0357266,0.01,0.01,0.081383,0.0122236,0.687229,0.0406405,0.586026
0.254978,0.0166402,0.01,0.01,0.29637,0.56054,0.260433,0.272347,0.308822,0.843656,0.0336914,0.01,0.01,0.079355,0.0124566,0.675073,0.0377107,0.577629
0.245647,0.02035,0.01,0.01,0.343526,0.507899,0.258007,0.276284,0.297091,0.858605,0.041304,0.01,0.01,0.0869893,0.0122217,0.662525,0.0350611,0.570959
0.239059,0.038007,0.01,0.01,0.400587,0.460291,0.255957,0.279806,0.279529,0.872125,0.0731399,0.01,0.01,0.118904,0.0120093,0.651423,0.0326648,0.565826
0.235666,0.0579423,0.01,0.01,0.456272,0.417235,0.25375,0.28303,0.255307,0.884352,0.119632,0.01,0.01,0.165565,0.0118172,0.642594,0.0304976,0.562168
0.235605,0.0659691,0.01,0.01,0.496729,0.378296,0.250806,0.286121,0.231852,0.89541,0.154193,0.01,0.01,0.20038,0.0116434,0.634262,0.0285377,0.559838
0.238766,0.0606174,0.01,0.01,0.514751,0.350208,0.246628,0.289396,0.210639,0.905411,0.154247,0.01,0.01,0.200748,0.0114863,0.627146,0.0267651,0.558748
0.244395,0.0557775,0.01,0.01,0.517255,0.3386,0.241153,0.293114,0.191454,0.914455,0.140455,0.01,0.01,0.182509,0.0236537,0.622723,0.0251621,0.561246
0.250568,0.0514003,0.01,0.01,0.515338,0.332284,0.234581,0.297452,0.174104,0.922635,0.127981,0.01,0.01,0.166014,0.031871,0.619229,0.0237123,0.571585
0.256372,0.0474417,0.01,0.01,0.51768,0.322495,0.227179,0.302527,0.158412,0.924126,0.143564,0.01,0.01,0.182918,0.0297798,0.616339,0.0224012,0.592425
0.261456,0.0438616,0.01,0.01,0.526773,0.306669,0.219172,0.308426,0.144222,0.919826,0.215727,0.01,0.01,0.256436,0.0278885,0.61596,0.0212154,0.622435
0.265701,0.0406238,0.01,0.01,0.540971,0.286381,0.210749,0.315023,0.131388,0.910473,0.290718,0.01,0.01,0.327534,0.026178,0.617039,0.020143,0.657815
0.269162,0.0376957,0.01,0.01,0.557199,0.264644,0.202069,0.322139,0.119781,0.896452,0.358538,0.01,0.01,0.391834,0.0246311,0.618024,0.0191732,0.690534
0.272023,0.0350475,0.01,0.01,0.571555,0.245307,0.193262,0.329612,0.109284,0.879303,0.419873,0.01,0.01,0.449986,0.0232321,0.620511,0.018296,0.720125
0.274561,0.0326525,0.01,0.01,0.578315,0.234042,0.184475,0.337298,0.0997904,0.859637,0.475344,0.01,0.01,0.502577,0.0219669,0.624647,0.0175028,0.746886
0.27711,0.0304865,0.01,0.01,0.578829,0.229454,0.175894,0.345049,0.0912048,0.837188,0.52551,0.01,0.01,0.550139,0.0208226,0.628429,0.0167854,0.771088
0.279847,0.0285276,0.01,0.01,0.574253,0.230345,0.167735,0.352718,0.0834402,0.812595,0.57088,0.01,0.01,0.593154,0.0197878,0.632143,0.0161366,0.792976
0.282755,0.026756,0.01,0.01,0.565579,0.235688,0.160219,0.360162,0.076418,0.786168,0.594747,0.01,0.01,0.622531,0.0188519,0.636945,0.0155498,0.812771
0.285716,0.0251539,0.01,0.01,0.553651,0.244602,0.15359,0.36723,0.0700672,0.758021,0.618772,0.01,0.01,0.651698,0.0180055,0.644096,0.0150192,0.830674
0.288266,0.0237049,0.01,0.01,0.539189,0.256338,0.147876,0.373833,0.0643237,0.728338,0.655224,0.01,0.01,0.685002,0.01724,0.653269,0.0145392,0.846864
0.289709,0.0223944,0.01,0.01,0.522804,0.270258,0.142873,0.379967,0.0702421,0.697498,0.688191,0.01,0.01,0.715121,0.0165478,0.662018,0.0141052,0.855019
0.289325,0.0212093,0.01,0.01,0.505009,0.285824,0.138241,0.385689,0.10235,0.666012,0.711483,0.01,0.01,0.742361,0.0159217,0.667137,0.0137127,0.854494
0.286706,0.0201375,0.01,0.01,0.486236,0.302581,0.133644,0.391085,0.15349,0.634299,0.675102,0.01,0.01,0.711037,0.0153555,0.668814,0.0133577,0.846596
0.282117,0.0191682,0.01,0.01,0.466848,0.320145,0.12886,0.396276,0.21838,0.602705,0.611506,0.01,0.01,0.644005,0.0361914,0.66782,0.0130366,0.832757
0.275967,0.0182915,0.01,0.01,0.447144,0.3382,0.124915,0.401003,0.29084,0.571511,0.553992,0.01,0.01,0.583383,0.0856151,0.665171,0.0127463,0.814214
0.268607,0.0174987,0.01,0.01,0.427372,0.356481,0.123435,0.404751,0.358649,0.540939,0.501976,0.01,0.01,0.528557,0.143414,0.662291,0.0124837,0.792019
0.260332,0.0167817,0.01,0.01,0.407733,0.374772,0.123235,0.407727,0.419974,0.51124,0.454935,0.01,0.01,0.478974,0.2065,0.660198,0.0122462,0.767065
0.251391,0.0161333,0.01,0.01,0.388389,0.392895,0.125268,0.409604,0.469378,0.482809,0.412391,0.01,0.01,0.434131,0.274078,0.658958,0.0120314,0.740103
0.241994,0.0155468,0.01,0.01,0.369472,0.41071,0.132691,0.409501,0.497977,0.456008,0.373915,0.01,0.01,0.393577,0.342073,0.65805,0.0118372,0.711765
0.232315,0.0150164,0.01,0.01,0.351083,0.428101,0.14744,0.406842,0.504377,0.431242,0.339118,0.01,0.01,0.3569,0.404644,0.656826,0.0116615,0.682577
0.222499,0.0145368,0.01,0.01,0.333299,0.444983,0.168945,0.401646,0.490774,0.409049,0.307649,0.01,0.01,0.32373,0.458789,0.654679,0.0115026,0.652978
0.212666,0.014103,0.01,0.01,0.316177,0.461289,0.195942,0.394115,0.461152,0.390052,0.279188,0.01,0.01,0.293732,0.506173,0.650981,0.011359,0.623326
0.202913,0.0137107,0.01,0.01,0.299759,0.476969,0.228006,0.384291,0.419392,0.374402,0.253449,0.01,0.01,0.266602,0.549722,0.644955,0.011229,0.593914
0.193318,0.0133558,0.01,0.01,0.28407,0.491991,0.265121,0.372145,0.380247,0.361424,0.230171,0.01,0.01,0.242066,0.589125,0.635952,0.0111115,0.56498
0.183962,0.013035,0.01,0.01,0.269125,0.506332,0.306624,0.35781,0.344845,0.350229,0.209119,0.01,0.01,0.219877,0.6272,0.623711,0.0118002,0.536756
0.175037,0.0127448,0.01,0.01,0.254927,0.519984,0.351121,0.341597,0.312828,0.340392,0.190079,0.01,0.01,0.199809,0.662846,0.608426,0.014546,0.510027
0.166974,0.0124823,0.01,0.01,0.241475,0.532943,0.397278,0.323815,0.283872,0.331978,0.17286,0.01,0.01,0.18166,0.695084,0.590534,0.0192755,0.486014
0.160402,0.012245,0.01,0.01,0.228757,0.545214,0.444039,0.304721,0.257685,0.325259,0.157288,0.01,0.01,0.165246,0.724239,0.570547,0.0258804,0.466188
0.156078,0.0120303,0.01,0.01,0.216759,0.556808,0.490022,0.28468,0.234002,0.320319,0.143205,0.01,0.01,0.150402,0.750607,0.549014,0.0342298,0.450999
0.154764,0.0118362,0.01,0.01,0.205462,0.56774,0.533949,0.264098,0.212583,0.316908,0.130468,0.01,0.01,0.136977,0.774454,0.526428,0.0441932,0.440896
0.157638,0.0116606,0.01,0.01,0.194843,0.578029,0.575497,0.243286,0.193213,0.314509,0.118949,0.01,0.01,0.124835,0.79602,0.503201,0.0556488,0.436475
0.165944,0.0115018,0.01,0.01,0.184877,0.587696,0.614097,0.222622,0.175694,0.312796,0.108532,0.01,0.01,0.113855,0.815524,0.479674,0.0684834,0.438806
0.180393,0.0113582,0.01,0.01,0.175538,0.596765,0.648419,0.202616,0.159851,0.311671,0.0991102,0.01,0.01,0.103925,0.833163,0.456129,0.0825916,0.449922
0.202315,0.0112283,0.01,0.01,0.1668,0.605259,0.678336,0.184198,0.145522,0.311149,0.0905896,0.01,0.01,0.0949438,0.849116,0.432793,0.0978753,0.472659
0.233214,0.0111109,0.01,0.01,0.158633,0.613205,0.704391,0.167542,0.132564,0.31129,0.0828838,0.01,0.01,0.0868216,0.863543,0.4099,0.114082,0.509345
0.27264,0.0110047,0.01,0.01,0.15101,0.620629,0.725835,0.152478,0.120845,0.312049,0.0759148,0.01,0.01,0.0794761,0.862045,0.387789,0.130785,0.55626
0.320032,0.0109086,0.01,0.01,0.143902,0.627556,0.742202,0.138854,0.110246,0.313345,0.0696122,0.01,0.01,0.0728329,0.869522,0.366904,0.147459,0.59869
0.376596,0.0108217,0.01,0.01,0.137281,0.634013,0.754582,0.126534,0.100661,0.315081,0.0639122,0.01,0.01,0.066825,0.881998,0.347749,0.163584,0.637062
0.436205,0.0107432,0.01,0.01,0.13112,0.640026,0.763639,0.115391,0.0919919,0.317059,0.0587572,0.01,0.01,0.0613915,0.868216,0.33084,0.178701,0.671765
0.490114,0.0106721,0.01,0.01,0.125393,0.64562,0.768348,0.105314,0.084152,0.318958,0.0540952,0.01,0.01,0.0564776,0.815831,0.31662,0.192427,0.703151
0.538868,0.0106078,0.01,0.01,0.120073,0.650819,0.7695,0.0962,0.0770617,0.320362,0.0498789,0.01,0.01,0.0520335,0.753723,0.305391,0.20448,0.731535
0.582961,0.0105497,0.01,0.01,0.115135,0.655647,0.768352,0.0879577,0.0706494,0.320714,0.0460657,0.01,0.01,0.0480143,0.706051,0.297236,0.214712,0.757205
0.622837,0.0104972,0.01,0.01,0.110556,0.660127,0.763803,0.0805036,0.0648503,0.319351,0.0426172,0.01,0.01,0.0443795,0.658636,0.291893,0.223185,0.78042
0.658901,0.0104496,0.01,0.01,0.106313,0.664281,0.756462,0.0737622,0.0596056,0.315821,0.0453852,0.01,0.01,0.0499843,0.596614,0.288654,0.230173,0.801416
0.691516,0.0104066,0.01,0.01,0.102384,0.66813,0.747973,0.0676653,0.0548624,0.310219,0.0671787,0.01,0.01,0.0743992,0.540524,0.286499,0.236148,0.816927
