,disc,label,meta_G_GAS,meta_G_SOL,metric_Unnamed: 0,metric_energy,metric_maximize_distance,metric_maxtime,metric_minimize_activation,metric_minimize_passive_torques,metric_minimize_periodic_gait,metric_velocity
380,False,381,11.118,0.0,0,0.6467089542434601,5.8909201340715445,1443.0,414.3304995674777,66029.04755306861,122.62442072080862,0.8217141104534991
381,False,382,6.354,1.072,0,0.6467089542434601,9.453191962758604,1590.0,388.0856091297296,48619.112744019294,182.88238008216962,1.1936786738282583
382,False,383,0.897,4.144,0,0.6467089542434601,9.39768113124882,1685.0,346.74451525166916,153678.29110152987,257.1885209477129,1.1195334959775771
383,True,384,12.309000000000001,5.6080000000000005,0,0.6467089542434601,24.40993349465181,4000.0,189.4469291397572,17365.74318022239,25.698889557963557,1.222322917229193
384,False,385,9.927,0.804,0,0.6467089542434601,6.577123169396121,1843.0,335.96297755622925,40227.7818933914,76.18952124528293,0.7178372590609817
385,False,386,2.781,9.268,0,0.6467089542434601,19.818433595600496,3785.0,177.6905249982713,33062.769855113256,231.35339974975741,1.0493146313191042
386,False,387,1.59,0.268,0,0.6467089542434601,7.718005569962447,1359.0,427.7833839659155,66698.01075948936,217.92357387068242,1.141223181697001
387,False,388,3.9720000000000004,8.536,0,0.6467089542434601,9.069367062527258,2067.0,316.20084609105527,70063.92662374166,115.57607777302769,0.8813620667162075
388,True,389,6.354,2.144,0,0.6467089542434601,28.84452600675415,4000.0,173.4701237164822,9440.21741303724,9.843001201280254,1.4440414569073097
389,False,390,11.118,4.8759999999999994,0,0.6467089542434601,25.544623246013536,3853.0,192.4219909910909,18048.14659745805,96.71138366763992,1.3279195649553002
390,True,391,0.974,0.804,0,0.6467089542434601,18.107774634191465,4000.0,118.29165848035083,10937.281660270217,112.74718581395264,0.9072307288156192
391,False,392,1.282,1.34,0,0.6467089542434601,7.981394480356583,1355.0,408.4637246838369,69784.40480239825,675.094334531542,1.1839866607422025
392,False,393,1.359,2.144,0,0.6467089542434601,18.37080887160256,2715.0,211.23397529484657,35846.518853871705,59.02949975605311,1.3561629618724358
393,False,394,1.205,0.804,0,0.6467089542434601,6.286896440613586,1705.0,307.9450101842362,48438.22980522081,69.13800042459721,0.7420677711444464
394,False,395,1.436,0.804,0,0.6467089542434601,7.860310444422548,1427.0,392.96876371597017,61966.23286018202,679.2202452276854,1.1071008714988526
395,False,396,0.82,2.68,0,0.6467089542434601,9.415172082385693,1503.0,388.0217197626292,89559.74723621551,186.5753919728833,1.257371542329834
396,False,397,0.897,0.804,0,0.6467089542434601,7.625393038240171,1358.0,397.9817656412856,78061.13955448402,110.41449708241863,1.128425888836777
397,True,398,1.513,0.268,0,0.6467089542434601,18.61313906165205,4000.0,145.6799036873046,7778.389259947859,25.73588600671548,0.9324976868407454
398,False,399,0.82,9.268,0,0.6467089542434601,9.547107630500939,1708.0,354.99561040593454,249919.5185783763,112.58746641818328,1.1222169304942289
399,True,400,2.781,3.412,0,0.6467089542434601,27.556950095465336,4000.0,162.32209276690088,14611.945539953918,5.09977987610234,1.379665880121713
400,True,401,7.545,6.34,0,0.6467089542434601,26.51260285955343,4000.0,191.6272692649401,14430.927450695806,6.50915638146353,1.3274511290636744
401,True,402,2.781,2.144,0,0.6467089542434601,28.75289094115541,4000.0,159.94199969063226,10895.364620316594,20.66133480472704,1.4394599327035829
402,True,403,1.436,2.68,0,0.6467089542434601,25.306934529380182,4000.0,149.68951453700188,19561.799162393163,5.058743690214881,1.2671707265751408
403,False,404,1.513,1.34,0,0.6467089542434601,8.0076798573648,1342.0,414.77841891250563,67642.30820076594,701.1627665767069,1.198841756849228
404,False,405,1.59,0.804,0,0.6467089542434601,7.891574539464438,1419.0,398.8986674882715,62040.31083311348,680.8049790998218,1.117277964254574
405,False,406,11.118,2.68,0,0.6467089542434601,14.707865810483007,2247.0,303.5157814285053,38798.25060188068,44.33102267707247,1.3118872760974292
406,False,407,7.545,9.268,0,0.6467089542434601,13.350870701547725,2689.0,266.56497444783173,27712.436518486826,76.08994293190601,0.9958805321631052
407,False,408,7.545,8.536,0,0.6467089542434601,11.924801882638938,2381.0,293.8837854814089,36861.774021756326,97.03105145787369,1.004665243595462
408,False,409,0.974,7.804,0,0.6467089542434601,6.815337797282012,1855.0,296.30699293400164,505376.0999683743,780.9310723226226,0.7386381731119698
409,False,410,0.974,1.072,0,0.6467089542434601,7.283774910255595,1300.0,427.1478249327167,118880.986984991,877.5323838769102,1.1262147489780168
410,False,411,5.163,9.268,0,0.6467089542434601,9.751389816602126,1815.0,364.79494165786883,64314.048088854026,138.55034534044165,1.078098787384664
411,True,412,11.118,6.34,0,0.6467089542434601,26.35550891787953,4000.0,195.8663137162894,14356.142292350445,6.503085153822173,1.3195968246951983
412,False,413,1.59,5.6080000000000005,0,0.6467089542434601,19.4152975695547,3163.0,201.749110289863,93174.47822637882,88.10119085763559,1.2297265783178364
413,False,414,5.163,8.536,0,0.6467089542434601,13.323702698134065,2463.0,284.87877774811284,39992.222630945485,137.53555006171243,1.0845332687489149
414,False,415,1.282,7.804,0,0.6467089542434601,10.308367862821331,1986.0,322.20363979180235,232125.39864643372,474.61444564695137,1.0417999230361958
415,False,416,12.309000000000001,0.0,0,0.6467089542434601,5.598338015032119,1447.0,410.5583448307211,69072.35995792673,138.94108658689885,0.7788951337593414
416,False,417,7.545,0.268,0,0.6467089542434601,5.87432082579372,1703.0,358.9913205482615,48403.953035850966,109.03455984693682,0.6945568607429841
417,False,418,6.354,0.0,0,0.6467089542434601,6.148807479784456,1649.0,355.5177218140516,51096.448086229335,115.72125322015923,0.7501581972395863
418,False,419,12.309000000000001,7.071999999999999,0,0.6467089542434601,15.816563822934828,2782.0,269.09332705693737,24848.87839302966,36.520189321879386,1.1396959956716608
419,False,420,1.282,2.68,0,0.6467089542434601,19.74172557919069,3027.0,190.93204210406293,46406.93414108458,102.72427440809359,1.3069560428205107
420,False,421,1.1280000000000001,1.072,0,0.6467089542434601,9.734616173468012,1683.0,312.59763056414124,44052.281177789424,138.20647076369886,1.1606132240282871
421,True,422,12.309000000000001,9.268,0,0.6467089542434601,26.13669937002523,4000.0,199.89882410612537,15360.933321166067,6.214944174603582,1.308656894299004
422,True,423,11.118,2.144,0,0.6467089542434601,27.969819159555144,4000.0,176.52426420825955,10058.13302182172,15.743555525517607,1.4003083012051478
423,False,424,1.051,3.412,0,0.6467089542434601,10.725285923070693,1627.0,361.4601850544416,78257.64627118934,174.25684406750827,1.323052623960728
424,False,425,1.359,7.071999999999999,0,0.6467089542434601,9.35228696161482,1644.0,365.6014369318236,130181.6526092444,322.1819726980487,1.1422009651459522
425,False,426,5.163,4.144,0,0.6467089542434601,16.058443419723712,2907.0,234.12708610254242,32348.242754639545,58.364829063869294,1.1074852478724144
426,False,427,5.163,4.8759999999999994,0,0.6467089542434601,13.213224531915277,2517.0,267.171100806774,36415.680531850776,62.31362940933588,1.052666960976164
427,False,428,7.545,10.0,0,0.6467089542434601,18.81013050378207,3521.0,208.46657907039616,24233.360021447377,102.04464379510249,1.07029401911611
428,False,429,1.59,10.0,0,0.6467089542434601,11.550391587123046,2103.0,308.36712666304373,269960.02783295244,295.64944963335813,1.1022675506491515
429,False,430,1.205,7.804,0,0.6467089542434601,10.193531038718348,2015.0,311.12736176125577,276261.96337203943,696.3785750223833,1.0156122902094058
430,False,431,1.051,7.804,0,0.6467089542434601,8.908891751233215,1835.0,324.97602270236365,512106.01107740344,724.1559736470452,0.9751105094369408
431,False,432,1.051,2.412,0,0.6467089542434601,11.64044665041987,1753.0,332.7906597850954,58065.26753210258,163.67538836095036,1.3322146729717268
432,False,433,0.974,5.6080000000000005,0,0.6467089542434601,14.897232793117368,2637.0,228.0485101642659,110790.81089780324,233.1641159435758,1.1325532695814475
433,True,434,5.163,1.8760000000000001,0,0.6467089542434601,27.46922247020045,4000.0,167.81021226307053,12138.226330426774,34.168571820820716,1.3752797181665668
434,False,435,0.974,0.0,0,0.6467089542434601,7.521103425868481,1293.0,436.06318461921995,73900.0791323226,215.17637910298004,1.1684728085823102
435,False,436,1.359,3.412,0,0.6467089542434601,15.246987312145352,2319.0,257.83446540648976,41262.28024223368,86.90374415898913,1.3179903841508769
436,False,437,9.927,9.268,0,0.6467089542434601,10.6398637194743,1891.0,363.1117598340785,124445.66756521168,122.32356535180595,1.1287115108166108
437,False,438,3.9720000000000004,10.0,0,0.6467089542434601,8.002595832219392,2165.0,307.10333569399535,136857.451117385,253.84603974942908,0.7428941148545568
438,False,439,1.359,4.144,0,0.6467089542434601,20.33731173641092,3076.0,197.65174681872452,37443.75347768872,27.92335456749534,1.324690131283146
439,False,440,1.1280000000000001,1.34,0,0.6467089542434601,8.0223649474939,1361.0,402.1868419864092,68626.40155120168,698.2390879049083,1.1842656656397652
440,False,441,0.974,2.144,0,0.6467089542434601,14.220234606943311,2145.0,266.63132340011987,42292.62260167495,86.13093033750833,1.3297875191004511
